Today''s Date,43670.46896,Date of Test:,43669.49397,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1,C Rate,0.00192,
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time,mAh/g,mAh/g
3706,0,3,64.29508333,0.001066667,3.19E-04,2.76036E-07,0.29999237,0.805600061,D,5,43672.17317,0.16634423,2543.350318
3707,0,3,64.29521944,0.001202778,3.60E-04,3.08656E-07,0.29983978,0.793545434,D,5,43672.17318,0.187608949,2543.371582
3708,0,3,64.29535833,0.001341667,4.02E-04,3.41443E-07,0.300144961,0.781643397,D,5,43672.17318,0.209307781,2543.393281
3709,0,3,64.29550833,0.001491667,4.47E-04,3.7631E-07,0.299916075,0.769436179,D,5,43672.17319,0.232742583,2543.416716
3710,0,3,64.29565833,0.001641667,4.92E-04,4.10644E-07,0.29983978,0.757686732,D,5,43672.1732,0.256177268,2543.440151
3711,0,3,64.29581389,0.001797222,5.39E-04,4.45704E-07,0.299916075,0.746089876,D,5,43672.1732,0.280479651,2543.464453
3712,0,3,64.295975,0.001958333,5.87E-04,4.81457E-07,0.300068666,0.734340429,D,5,43672.17321,0.305650603,2543.489624
3713,0,3,64.29614722,0.002130556,6.39E-04,5.19069E-07,0.299916075,0.722590982,D,5,43672.17322,0.332556636,2543.51653
3714,0,3,64.296325,0.002308333,6.92E-04,5.57271E-07,0.29983978,0.711299306,D,5,43672.17322,0.360331136,2543.544305
3715,0,3,64.29649722,0.002480556,7.43E-04,5.93697E-07,0.299916075,0.70016022,D,5,43672.17323,0.38723663,2543.57121
3716,0,3,64.29668889,0.002672222,8.01E-04,6.33596E-07,0.29983978,0.688868544,D,5,43672.17324,0.41718054,2543.601154
3717,0,3,64.29688611,0.002869444,8.60E-04,6.73983E-07,0.29999237,0.677271687,D,5,43672.17325,0.447993028,2543.631966
3718,0,3,64.29708889,0.003072222,9.21E-04,7.14824E-07,0.299916075,0.666285191,D,5,43672.17326,0.47967299,2543.663646
3719,0,3,64.2973,0.003283333,9.84E-04,7.56638E-07,0.29983978,0.654993515,D,5,43672.17326,0.512655339,2543.696629
3720,0,3,64.29752222,0.003505556,1.05E-03,7.9991E-07,0.29983978,0.644007019,D,5,43672.17327,0.547373408,2543.731347
3721,0,3,64.29774722,0.003730556,1.12E-03,8.42975E-07,0.299916075,0.633020523,D,5,43672.17328,0.582524383,2543.766498
3722,0,3,64.29798889,0.003972222,1.19E-03,8.8843E-07,0.299916075,0.621576257,D,5,43672.17329,0.620280568,2543.804254
3723,0,3,64.29823611,0.004219444,1.27E-03,9.34104E-07,0.29999237,0.610589761,D,5,43672.1733,0.658903987,2543.842877
3724,0,3,64.29849167,0.004475,1.34E-03,9.80485E-07,0.29983978,0.599603265,D,5,43672.17331,0.698829357,2543.882803
3725,0,3,64.29875278,0.004736111,1.42E-03,1.02701E-06,0.29983978,0.58876936,D,5,43672.17332,0.739622743,2543.923596
3726,0,3,64.299025,0.005008333,1.50E-03,1.07463E-06,0.299763485,0.577935454,D,5,43672.17334,0.782152408,2543.966126
3727,0,3,64.29930556,0.005288889,1.59E-03,1.12278E-06,0.29983978,0.566948959,D,5,43672.17335,0.825983687,2544.009957
3728,0,3,64.29959167,0.005575,1.67E-03,1.17095E-06,0.299916075,0.556115053,D,5,43672.17336,0.870682117,2544.054656
3729,0,3,64.29988056,0.005863889,1.76E-03,1.21866E-06,0.299916075,0.545433738,D,5,43672.17337,0.91581587,2544.099789
3730,0,3,64.300175,0.006158333,1.85E-03,1.26633E-06,0.29968719,0.534752422,D,5,43672.17338,0.961816871,2544.14579
3731,0,3,64.30048333,0.006466667,1.94E-03,1.31527E-06,0.29983978,0.523918517,D,5,43672.1734,1.009987514,2544.193961
3732,0,3,64.30080278,0.006786111,2.03E-03,1.36493E-06,0.29999237,0.512626841,D,5,43672.17341,1.059894545,2544.243868
3733,0,3,64.30112222,0.007105556,2.13E-03,1.41352E-06,0.299916075,0.501945525,D,5,43672.17342,1.109800799,2544.293774
3734,0,3,64.30144167,0.007425,2.23E-03,1.46109E-06,0.300068666,0.49111162,D,5,43672.17344,1.159707606,2544.343681
3735,0,3,64.30176667,0.00775,2.32E-03,1.50843E-06,0.300068666,0.480277714,D,5,43672.17345,1.210482455,2544.394456
3736,0,3,64.3021,0.008083333,2.42E-03,1.55589E-06,0.29983978,0.469291218,D,5,43672.17346,1.262559914,2544.446533
3737,0,3,64.30243889,0.008422222,2.53E-03,1.60302E-06,0.29983978,0.458304723,D,5,43672.17348,1.31550559,2544.499479
3738,0,3,64.30276389,0.008747222,2.62E-03,1.64716E-06,0.299916075,0.447623407,D,5,43672.17349,1.366280227,2544.550254
3739,0,3,64.30310278,0.009086111,2.72E-03,1.69211E-06,0.299763485,0.436942092,D,5,43672.17351,1.41922492,2544.603198
3740,0,3,64.30343333,0.009416667,2.82E-03,1.73488E-06,0.29999237,0.426108186,D,5,43672.17352,1.470867779,2544.654841
3741,0,3,64.303775,0.009758333,2.93E-03,1.77799E-06,0.29983978,0.415121691,D,5,43672.17353,1.524246503,2544.70822
3742,0,3,64.30411389,0.010097222,3.03E-03,1.81964E-06,0.300144961,0.404592966,D,5,43672.17355,1.577191087,2544.761164
3743,0,3,64.30444444,0.010427778,3.13E-03,1.85921E-06,0.300144961,0.394216831,D,5,43672.17356,1.628834081,2544.812807
3744,0,3,64.30477778,0.010761111,3.23E-03,1.89807E-06,0.299763485,0.383535515,D,5,43672.17358,1.680911414,2544.864885
3745,0,3,64.30511667,0.0111,3.33E-03,1.9365E-06,0.300144961,0.37300679,D,5,43672.17359,1.733855465,2544.917829
3746,0,3,64.30546111,0.011444444,3.43E-03,1.97447E-06,0.29983978,0.362325475,D,5,43672.1736,1.787668859,2544.971642
3747,0,3,64.30581111,0.011794444,3.54E-03,2.01193E-06,0.299916075,0.35164416,D,5,43672.17362,1.842349273,2545.026323
3748,0,3,64.30616111,0.012144444,3.64E-03,2.04826E-06,0.299916075,0.340810254,D,5,43672.17363,1.897029812,2545.081003
3749,0,3,64.30652222,0.012505556,3.75E-03,2.08459E-06,0.29983978,0.330128939,D,5,43672.17365,1.953445857,2545.137419
3750,0,3,64.30688889,0.012872222,3.86E-03,2.12028E-06,0.29999237,0.319295033,D,5,43672.17366,2.010729818,2545.194703
3751,0,3,64.30725556,0.013238889,3.97E-03,2.15479E-06,0.300068666,0.308766308,D,5,43672.17368,2.068014769,2545.251988
3752,0,3,64.30762778,0.013611111,4.08E-03,2.18865E-06,0.299763485,0.298237583,D,5,43672.17369,2.126167746,2545.310141
3753,0,3,64.30801111,0.013994444,4.20E-03,2.22231E-06,0.300068666,0.287708858,D,5,43672.17371,2.186055589,2545.370029
3754,0,3,64.30841111,0.014394444,4.32E-03,2.25617E-06,0.299763485,0.277027543,D,5,43672.17373,2.248548383,2545.432522
3755,0,3,64.30883056,0.014813889,4.44E-03,2.29034E-06,0.299916075,0.266346227,D,5,43672.17374,2.314077835,2545.498051
3756,0,3,64.30926111,0.015244444,4.57E-03,2.32404E-06,0.29999237,0.255817502,D,5,43672.17376,2.381343683,2545.565317
3757,0,3,64.30971667,0.0157,4.71E-03,2.35826E-06,0.29999237,0.245441367,D,5,43672.17378,2.452514778,2545.636488
3758,0,3,64.31017778,0.016161111,4.85E-03,2.39145E-06,0.299916075,0.235065232,D,5,43672.1738,2.524554793,2545.708528
3759,0,3,64.31068889,0.016672222,5.00E-03,2.42664E-06,0.29983978,0.224383917,D,5,43672.17382,2.604406619,2545.78838
3760,0,3,64.31124444,0.017227778,5.17E-03,2.46311E-06,0.29983978,0.213855192,D,5,43672.17385,2.691200803,2545.875174
3761,0,3,64.31183889,0.017822222,5.35E-03,2.50027E-06,0.29999237,0.203326467,D,5,43672.17387,2.784071644,2545.968045
3762,0,3,64.31252778,0.018511111,5.55E-03,2.54119E-06,0.299916075,0.192950332,D,5,43672.1739,2.891696867,2546.07567
3763,0,3,64.31333333,0.019316667,5.79E-03,2.58653E-06,0.300068666,0.182726787,D,5,43672.17393,3.017548292,2546.201522
3764,0,3,64.31437222,0.020355556,6.11E-03,2.6418E-06,0.300068666,0.172503243,D,5,43672.17398,3.17985472,2546.363828
3765,0,3,64.31588333,0.021866667,6.56E-03,2.71749E-06,0.29999237,0.162127108,D,5,43672.17404,3.415935985,2546.599909
3766,0,3,64.31856944,0.024552778,7.36E-03,2.84359E-06,0.299916075,0.151903563,D,5,43672.17415,3.835587258,2547.019561
3767,0,3,64.32456944,0.030552778,9.16E-03,3.10638E-06,0.300068666,0.141832609,D,5,43672.1744,4.772969987,2547.956943
3768,0,3,64.34443611,0.050419444,1.51E-02,3.91526E-06,0.299916075,0.131761654,D,5,43672.17523,7.876748108,2551.060722
3769,0,3,64.37776944,0.083752778,2.51E-02,5.20237E-06,0.29999237,0.125963226,D,1,43672.17662,13.08442713,2556.268401
3770,0,3,64.41110278,0.117086111,3.51E-02,6.43674E-06,0.300221256,0.121232929,D,1,43672.17801,18.29210233,2561.476076
3771,0,3,64.44443611,0.150419444,4.51E-02,7.63045E-06,0.29999237,0.117112993,D,1,43672.17939,23.49977567,2566.683749
3772,0,3,64.47776944,0.183752778,5.51E-02,8.77782E-06,0.29983978,0.112840467,D,1,43672.18078,28.70745188,2571.891425
3773,0,3,64.51110278,0.217086111,6.51E-02,9.88261E-06,0.300144961,0.108567941,D,1,43672.18217,33.91513032,2577.099104
3774,0,3,64.54443611,0.250419444,7.51E-02,1.0943E-05,0.300144961,0.103685054,D,1,43672.18356,39.12281046,2582.306784
3775,0,3,64.57776944,0.283752778,8.51E-02,1.19605E-05,0.29983978,0.100022889,D,1,43672.18495,44.33048868,2587.514462
3776,0,3,64.61110278,0.317086111,9.51E-02,1.2935E-05,0.29999237,0.095445182,D,1,43672.18634,49.53816847,2592.722142
3777,0,3,64.64443611,0.350419444,1.05E-01,1.3869E-05,0.300068666,0.091020066,D,1,43672.18773,54.74584481,2597.929818
3778,0,3,64.67776944,0.383752778,1.15E-01,1.47613E-05,0.29999237,0.0873579,D,1,43672.18912,59.95351809,2603.137491
3779,0,3,64.71110278,0.417086111,1.25E-01,1.56151E-05,0.300068666,0.083237964,D,1,43672.19051,65.16119982,2608.345173
3780,0,3,64.74443611,0.450419444,1.35E-01,1.64298E-05,0.29999237,0.079575799,D,1,43672.1919,70.36887555,2613.552849
3781,0,3,64.77776944,0.483752778,1.45E-01,1.72057E-05,0.29983978,0.075303273,D,1,43672.19328,75.57655091,2618.760524
3782,0,3,64.81110278,0.517086111,1.55E-01,1.79382E-05,0.299916075,0.071183337,D,1,43672.19467,80.78423197,2623.968205
3783,0,3,64.84443611,0.550419444,1.65E-01,1.86309E-05,0.29983978,0.067673762,D,1,43672.19606,85.99190499,2629.175878
3784,0,3,64.87776944,0.583752778,1.75E-01,1.92875E-05,0.299916075,0.064011597,D,1,43672.19745,91.19957933,2634.383553
3785,0,3,64.91110278,0.617086111,1.85E-01,1.99027E-05,0.299916075,0.059739071,D,1,43672.19884,96.40725881,2639.591232
3786,0,3,64.94443611,0.650419444,1.95E-01,2.04771E-05,0.300068666,0.055466545,D,1,43672.20023,101.6149371,2644.798911
3787,0,3,64.97776944,0.683752778,2.05E-01,2.10112E-05,0.300144961,0.051194018,D,1,43672.20162,106.8226136,2650.006587
3788,0,3,65.01110278,0.717086111,2.15E-01,2.15017E-05,0.299916075,0.047074083,D,1,43672.20301,112.0302858,2655.214259
3789,0,3,65.04443611,0.750419444,2.25E-01,2.19541E-05,0.29983978,0.043717098,D,1,43672.2044,117.2379674,2660.421941
3790,0,3,65.07776944,0.783752778,2.35E-01,2.23667E-05,0.299916075,0.038986801,D,1,43672.20579,122.4456421,2665.629615
3791,0,3,65.11110278,0.817086111,2.45E-01,2.27359E-05,0.29999237,0.034866865,D,1,43672.20717,127.6533183,2670.837292
3792,0,3,65.14443611,0.850419444,2.55E-01,2.30632E-05,0.300068666,0.030899519,D,1,43672.20856,132.8609914,2676.044965
3793,0,3,65.17776944,0.883752778,2.65E-01,2.33498E-05,0.29983978,0.026474403,D,1,43672.20995,138.068672,2681.252645
3794,0,3,65.21110278,0.917086111,2.75E-01,2.35923E-05,0.299916075,0.022354467,D,1,43672.21134,143.2763496,2686.460323
3795,0,3,65.24443611,0.950419444,2.85E-01,2.37952E-05,0.299916075,0.018234531,D,1,43672.21273,148.484021,2691.667994
3796,0,3,65.27776944,0.983752778,2.95E-01,2.39584E-05,0.29999237,0.014724956,D,1,43672.21412,153.6917053,2696.875679
3797,0,3,65.31110278,1.017086111,3.05E-01,2.40819E-05,0.300068666,0.01060502,D,1,43672.21551,158.8993838,2702.083357
3798,0,3,65.34443611,1.050419444,3.15E-01,2.41675E-05,0.29983978,0.006637675,D,1,43672.2169,164.1070604,2707.291034
3799,0,3,65.37776944,1.083752778,3.25E-01,2.42199E-05,0.29983978,0.00373846,D,1,43672.21829,169.3147366,2712.49871
3800,0,3,65.39982778,1.105811111,3.32E-01,2.42363E-05,0.29983978,0.000991836,D,133,43672.2192,172.7609197,2715.944893
3801,0,4,65.39983056,2.77778E-06,0.00E+00,0,0,0.018081941,R,0,43672.2192,0,2715.944893
3802,0,4,65.40010833,0.000280556,0.00E+00,0,0,0.040817884,R,1,43672.21922,0,2715.944893
3803,0,4,65.40038611,0.000558333,0.00E+00,0,0,0.048294804,R,1,43672.21923,0,2715.944893
3804,0,4,65.40066389,0.000836111,0.00E+00,0,0,0.05256733,R,1,43672.21924,0,2715.944893
3805,0,4,65.40094167,0.001113889,0.00E+00,0,0,0.055771725,R,1,43672.21925,0,2715.944893
3806,0,4,65.40121667,0.001388889,0.00E+00,0,0,0.058518349,R,129,43672.21926,0,2715.944893
3807,0,5,65.401225,8.33333E-06,1.92E-06,1.50139E-10,0.299458305,0.078812848,C,0,43672.21927,0.000999598,2715.943893
3808,0,5,65.40131944,0.000102778,3.03E-05,2.60092E-09,0.300068666,0.091020066,C,5,43672.21927,0.015755318,2715.929138
3809,0,5,65.40153333,0.000316667,9.44E-05,8.85014E-09,0.29983978,0.101701381,C,5,43672.21928,0.049174873,2715.895718
3810,0,5,65.40191944,0.000702778,2.10E-04,2.134E-08,0.29983978,0.112382696,C,5,43672.2193,0.109497347,2715.835396
3811,0,5,65.40261111,0.001394444,4.18E-04,4.5833E-08,0.300068666,0.122606241,C,5,43672.21933,0.217556472,2715.727337
3812,0,5,65.403675,0.002458333,7.37E-04,8.6727E-08,0.29983978,0.132829786,C,5,43672.21937,0.383767262,2715.561126
3813,0,5,65.40521389,0.003997222,1.20E-03,1.50516E-07,0.29968719,0.14305333,C,5,43672.21944,0.624190374,2715.320703
3814,0,5,65.40733611,0.006119444,1.84E-03,2.44911E-07,0.300221256,0.153276875,C,5,43672.21952,0.955744717,2714.989148
3815,0,5,65.41015,0.008933333,2.68E-03,3.78632E-07,0.29999237,0.163347829,C,5,43672.21964,1.395361608,2714.549531
3816,0,5,65.41371389,0.012497222,3.75E-03,5.58806E-07,0.29983978,0.173571374,C,5,43672.21979,1.95215032,2713.992743
3817,0,5,65.41813056,0.016913889,5.07E-03,7.95588E-07,0.300068666,0.183642329,C,5,43672.21997,2.642167161,2713.302726
3818,0,5,65.42367222,0.022455556,6.74E-03,1.10944E-06,0.300144961,0.193865873,C,5,43672.2202,3.507943341,2712.43695
3819,0,5,65.43059444,0.029377778,8.81E-03,1.52272E-06,0.29999237,0.204089418,C,5,43672.22049,4.58940807,2711.355485
3820,0,5,65.43886944,0.037652778,1.13E-02,2.04191E-06,0.300068666,0.214160372,C,5,43672.22084,5.882213842,2710.062679
3821,0,5,65.44856111,0.047344444,1.42E-02,2.67926E-06,0.29999237,0.224231327,C,5,43672.22124,7.396349209,2708.548544
3822,0,5,65.46002778,0.058811111,1.76E-02,3.46783E-06,0.299916075,0.234302281,C,5,43672.22172,9.187791186,2706.757102
3823,0,5,65.473325,0.072108333,2.16E-02,4.42218E-06,0.299763485,0.244373236,C,5,43672.22227,11.26522015,2704.679673
3824,0,5,65.48882778,0.087611111,2.63E-02,5.58179E-06,0.29999237,0.25459678,C,5,43672.22292,13.6872273,2702.257666
3825,0,5,65.50641667,0.1052,3.16E-02,6.95136E-06,0.300144961,0.264667735,C,5,43672.22365,16.4351483,2699.509745
3826,0,5,65.52558333,0.124366667,3.73E-02,8.50235E-06,0.29999237,0.274738689,C,5,43672.22445,19.42956344,2696.51533
3827,0,5,65.54640833,0.145191667,4.36E-02,1.02511E-05,0.300144961,0.284962234,C,5,43672.22532,22.68306248,2693.261831
3828,0,5,65.56916111,0.167944444,5.04E-02,1.22307E-05,0.299916075,0.295185779,C,5,43672.22627,26.23773439,2689.707159
3829,0,5,65.59307778,0.191861111,5.76E-02,1.43845E-05,0.29983978,0.305256733,C,5,43672.22726,29.97424113,2685.970652
3830,0,5,65.61774444,0.216527778,6.49E-02,1.66808E-05,0.299916075,0.315327687,C,5,43672.22829,33.8279248,2682.116968
3831,0,5,65.64477222,0.243555556,7.31E-02,1.92778E-05,0.29983978,0.325398642,C,5,43672.22942,38.05048597,2677.894407
3832,0,5,65.67207222,0.270855556,8.12E-02,2.19831E-05,0.300144961,0.335622187,C,5,43672.23055,42.31558012,2673.629313
3833,0,5,65.70042778,0.299211111,8.98E-02,2.48786E-05,0.300068666,0.345693141,C,5,43672.23174,46.74558043,2669.199313
3834,0,5,65.72874167,0.327525,9.82E-02,2.78568E-05,0.300068666,0.355916686,C,5,43672.23292,51.16906903,2664.775824
3835,0,5,65.75624444,0.355027778,1.06E-01,3.08332E-05,0.299916075,0.36598764,C,5,43672.23406,55.46583692,2660.479056
3836,0,5,65.78303333,0.381816667,1.15E-01,3.38133E-05,0.29983978,0.376058595,C,5,43672.23518,59.65107477,2656.293818
3837,0,5,65.80825833,0.407041667,1.22E-01,3.6697E-05,0.299916075,0.386129549,C,5,43672.23623,63.59199082,2652.352902
3838,0,5,65.83235833,0.431141667,1.29E-01,3.95239E-05,0.29999237,0.396353094,C,5,43672.23723,67.35714174,2648.587751
3839,0,5,65.85593333,0.454716667,1.36E-01,4.23601E-05,0.29999237,0.406424048,C,5,43672.23822,71.04027413,2644.904619
3840,0,5,65.87909444,0.477877778,1.43E-01,4.52171E-05,0.299916075,0.416647593,C,5,43672.23918,74.65874013,2641.286153
3841,0,5,65.90057222,0.499355556,1.50E-01,4.79316E-05,0.29983978,0.426871138,C,5,43672.24008,78.01421617,2637.930677
3842,0,5,65.92162778,0.520411111,1.56E-01,5.06585E-05,0.299916075,0.436942092,C,5,43672.24095,81.30372874,2634.641164
3843,0,5,65.94232778,0.541111111,1.62E-01,5.34026E-05,0.299916075,0.447013046,C,5,43672.24182,84.53769432,2631.407199
3844,0,5,65.961625,0.560408333,1.68E-01,5.60192E-05,0.300068666,0.457084001,C,5,43672.24262,87.55250676,2628.392386
3845,0,5,65.97983611,0.578619444,1.74E-01,5.85422E-05,0.29983978,0.467154955,C,5,43672.24338,90.39763448,2625.547259
3846,0,5,65.99624722,0.595030556,1.78E-01,6.08653E-05,0.299916075,0.47722591,C,5,43672.24406,92.96154789,2622.983345
3847,0,5,66.01259444,0.611377778,1.83E-01,6.32291E-05,0.300068666,0.487296864,C,5,43672.24474,95.5154806,2620.429412
3848,0,5,66.02795278,0.626736111,1.88E-01,6.5497E-05,0.299916075,0.497520409,C,5,43672.24538,97.91491505,2618.029978
3849,0,5,66.04180556,0.640588889,1.92E-01,6.75851E-05,0.29999237,0.507743954,C,5,43672.24596,100.079141,2615.865752
3850,0,5,66.05503611,0.653819444,1.96E-01,6.96194E-05,0.300068666,0.517967498,C,5,43672.24651,102.1461554,2613.798738
3851,0,5,66.067625,0.666408333,2.00E-01,7.1594E-05,0.29983978,0.528038453,C,5,43672.24704,104.1129221,2611.831971
3852,0,5,66.07946389,0.678247222,2.03E-01,7.34867E-05,0.300221256,0.538261997,C,5,43672.24753,105.9625152,2609.982378
3853,0,5,66.09095,0.689733333,2.07E-01,7.5358E-05,0.29999237,0.548332952,C,5,43672.24801,107.7569967,2608.187896
3854,0,5,66.10168611,0.700469444,2.10E-01,7.71395E-05,0.29983978,0.558403906,C,5,43672.24846,109.4343059,2606.510587
3855,0,5,66.11195833,0.710741667,2.13E-01,7.88746E-05,0.300221256,0.568627451,C,5,43672.24888,111.0391412,2604.905752
3856,0,5,66.12198889,0.720772222,2.16E-01,8.06002E-05,0.300068666,0.578698405,C,5,43672.2493,112.6062161,2603.338677
3857,0,5,66.13151111,0.730294444,2.19E-01,8.22676E-05,0.29999237,0.58892195,C,5,43672.2497,114.0938764,2601.851017
3858,0,5,66.14076389,0.739547222,2.22E-01,8.39159E-05,0.29983978,0.598992905,C,5,43672.25008,115.5394392,2600.405454
3859,0,5,66.14956111,0.748344444,2.24E-01,8.55097E-05,0.300068666,0.609063859,C,5,43672.25045,116.9138316,2599.031062
3860,0,5,66.15795278,0.756736111,2.27E-01,8.70553E-05,0.29999237,0.619287404,C,5,43672.2508,118.2248668,2597.720026
3861,0,5,66.16624167,0.765025,2.29E-01,8.86071E-05,0.300068666,0.629358358,C,5,43672.25115,119.5198427,2596.42505
3862,0,5,66.17428056,0.773063889,2.32E-01,9.01367E-05,0.299916075,0.639429313,C,5,43672.25148,120.77576,2595.169133
3863,0,5,66.18182222,0.780605556,2.34E-01,9.15946E-05,0.299916075,0.649652857,C,5,43672.25179,121.9539984,2593.990895
3864,0,5,66.18976667,0.78855,2.37E-01,9.31545E-05,0.299763485,0.659723812,C,5,43672.25213,123.1951597,2592.749733
3865,0,5,66.197075,0.795858333,2.39E-01,9.46117E-05,0.299916075,0.669794766,C,5,43672.25243,124.3369433,2591.60795
3866,0,5,66.20408056,0.802863889,2.41E-01,9.60294E-05,0.300144961,0.679865721,C,5,43672.25272,125.4314236,2590.513469
3867,0,5,66.21104722,0.809830556,2.43E-01,9.74609E-05,0.300068666,0.689936675,C,5,43672.25301,126.5198276,2589.425066
3868,0,5,66.21803611,0.816819444,2.45E-01,9.89179E-05,0.29999237,0.70000763,C,5,43672.2533,127.611701,2588.333192
3869,0,5,66.22465,0.823433333,2.47E-01,0.000100317,0.300068666,0.710078584,C,5,43672.25358,128.6449925,2587.299901
3870,0,5,66.23100278,0.829786111,2.49E-01,0.000101679,0.299916075,0.720302129,C,5,43672.25384,129.6374889,2586.307404
3871,0,5,66.23778611,0.836569444,2.51E-01,0.000103154,0.29983978,0.730373083,C,5,43672.25413,130.6972486,2585.247645
3872,0,5,66.24421944,0.843002778,2.53E-01,0.000104574,0.300068666,0.740596628,C,5,43672.25439,131.7023335,2584.24256
3873,0,5,66.25070278,0.849486111,2.55E-01,0.000106023,0.29999237,0.750972763,C,5,43672.25466,132.7152276,2583.229665
3874,0,5,66.25691389,0.855697222,2.57E-01,0.000107432,0.300068666,0.761043717,C,5,43672.25492,133.6855886,2582.259304
3875,0,5,66.26281667,0.8616,2.58E-01,0.000108788,0.300144961,0.771114672,C,5,43672.25517,134.6077837,2581.337109
3876,0,5,66.26883056,0.867613889,2.60E-01,0.000110188,0.300144961,0.781185626,C,5,43672.25542,135.5473348,2580.397558
3877,0,5,66.27470278,0.873486111,2.62E-01,0.000111573,0.300068666,0.79125658,C,5,43672.25566,136.4647563,2579.480137
3878,0,5,66.28018889,0.878972222,2.64E-01,0.000112883,0.300144961,0.801480125,C,5,43672.25589,137.3218509,2578.623042
3879,0,5,66.28589444,0.884677778,2.65E-01,0.000114263,0.300221256,0.81155108,C,5,43672.25613,138.2132332,2577.73166
3880,0,5,66.291425,0.890208333,2.67E-01,0.000115617,0.29983978,0.821622034,C,5,43672.25636,139.0772781,2576.867615
3881,0,5,66.29693333,0.895716667,2.69E-01,0.000116983,0.300068666,0.831692988,C,5,43672.25659,139.9378477,2576.007045
3882,0,5,66.30210278,0.900886111,2.70E-01,0.000118281,0.299916075,0.841916533,C,5,43672.25681,140.7454711,2575.199422
3883,0,5,66.30733333,0.906116667,2.72E-01,0.00011961,0.29999237,0.852140078,C,5,43672.25702,141.5626433,2574.38225
3884,0,5,66.312575,0.911358333,2.73E-01,0.000120957,0.299916075,0.862211032,C,5,43672.25724,142.3815494,2573.563344
3885,0,5,66.31769167,0.916475,2.75E-01,0.000122288,0.300144961,0.872434577,C,5,43672.25746,143.1809279,2572.763965
