Today''s Date,7/27/2019,Date of Test:,7/23/2019,Filename:,C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES
"1,644",0,5,39,2.358891667,0.71,0,0.3,1.03,C,5
"1,645",0,5,39,2.362361111,0.71,0,0.3,1.04,C,5
"1,646",0,5,39,2.365388889,0.71,0,0.3,1.06,C,5
"1,647",0,5,39,2.368472222,0.71,0,0.3,1.07,C,5
"1,648",0,5,39,2.371491667,0.71,0,0.3,1.08,C,5
"1,649",0,5,39,2.374536111,0.71,0,0.3,1.09,C,5
"1,650",0,5,39,2.377494444,0.71,0,0.3,1.1,C,5
"1,651",0,5,39,2.380536111,0.71,0,0.3,1.11,C,5
"1,652",0,5,39,2.383416667,0.71,0,0.3,1.12,C,5
"1,653",0,5,39,2.386133333,0.72,0,0.3,1.13,C,5
"1,654",0,5,39,2.389061111,0.72,0,0.3,1.14,C,5
"1,655",0,5,39,2.391822222,0.72,0,0.3,1.15,C,5
"1,656",0,5,39,2.394519444,0.72,0,0.3,1.16,C,5
"1,657",0,5,39,2.397183333,0.72,0,0.3,1.17,C,5
"1,658",0,5,39,2.399958333,0.72,0,0.3,1.18,C,5
"1,659",0,5,39,2.402477778,0.72,0,0.3,1.19,C,5
"1,660",0,5,39,2.404911111,0.72,0,0.3,1.2,C,5
"1,661",0,5,39,2.405663889,0.72,0,0.3,1.2,C,133
"1,662",0,6,39,0.000002778,0,0,0,1.17,R,0
"1,663",0,6,39,0.000280556,0,0,0,1.1,R,1
"1,664",0,6,39,0.000558333,0,0,0,1.07,R,1
"1,665",0,6,39,0.000836111,0,0,0,1.05,R,1
"1,666",0,6,39,0.001113889,0,0,0,1.04,R,1
"1,667",0,6,39,0.001388889,0,0,0,1.02,R,129
"1,668",0,3,39,0.000008333,0,0,0.3,0.98,D,0
"1,669",0,3,39,0.000052778,0,0,0.3,0.96,D,5
"1,670",0,3,39,0.000116667,0,0,0.3,0.95,D,5
"1,671",0,3,39,0.0002,0,0,0.3,0.93,D,5
"1,672",0,3,39,0.000297222,0,0,0.3,0.92,D,5
"1,673",0,3,39,0.000405556,0,0,0.3,0.91,D,5
"1,674",0,3,39,0.000519444,0,0,0.3,0.9,D,5
"1,675",0,3,39,0.000641667,0,0,0.3,0.88,D,5
"1,676",0,3,39,0.000772222,0,0,0.3,0.87,D,5
"1,677",0,3,39,0.000908333,0,0,0.3,0.86,D,5
"1,678",0,3,39,0.00105,0,0,0.3,0.85,D,5
"1,679",0,3,39,0.001194444,0,0,0.3,0.83,D,5
"1,680",0,3,39,0.001352778,0,0,0.3,0.82,D,5
"1,681",0,3,39,0.001513889,0,0,0.3,0.81,D,5
"1,682",0,3,39,0.001677778,0,0,0.3,0.8,D,5
"1,683",0,3,39,0.001847222,0,0,0.3,0.79,D,5
"1,684",0,3,39,0.002022222,0,0,0.3,0.78,D,5
"1,685",0,3,39,0.002205556,0,0,0.3,0.77,D,5
"1,686",0,3,39,0.002391667,0,0,0.3,0.75,D,5
"1,687",0,3,39,0.002588889,0,0,0.3,0.74,D,5
"1,688",0,3,39,0.002788889,0,0,0.3,0.73,D,5
"1,689",0,3,39,0.002988889,0,0,0.3,0.72,D,5
"1,690",0,3,39,0.003197222,0,0,0.3,0.71,D,5
"1,691",0,3,39,0.003416667,0,0,0.3,0.7,D,5
"1,692",0,3,39,0.003641667,0,0,0.3,0.69,D,5
"1,693",0,3,39,0.003877778,0,0,0.3,0.68,D,5
"1,694",0,3,39,0.004113889,0,0,0.3,0.66,D,5
"1,695",0,3,39,0.004358333,0,0,0.3,0.65,D,5
"1,696",0,3,39,0.004613889,0,0,0.3,0.64,D,5
"1,697",0,3,39,0.004875,0,0,0.3,0.63,D,5
"1,698",0,3,39,0.005133333,0,0,0.3,0.62,D,5
"1,699",0,3,39,0.005411111,0,0,0.3,0.61,D,5
"1,700",0,3,39,0.005708333,0,0,0.3,0.6,D,5
"1,701",0,3,39,0.006,0,0,0.3,0.59,D,5
"1,702",0,3,39,0.006302778,0,0,0.3,0.58,D,5
"1,703",0,3,39,0.006611111,0,0,0.3,0.57,D,5
"1,704",0,3,39,0.006930556,0,0,0.3,0.56,D,5
"1,705",0,3,39,0.007258333,0,0,0.3,0.54,D,5
"1,706",0,3,39,0.007594444,0,0,0.3,0.53,D,5
"1,707",0,3,39,0.007938889,0,0,0.3,0.52,D,5
"1,708",0,3,39,0.008283333,0,0,0.3,0.51,D,5
"1,709",0,3,39,0.008630556,0,0,0.3,0.5,D,5
"1,710",0,3,39,0.008991667,0,0,0.3,0.49,D,5
"1,711",0,3,39,0.009358333,0,0,0.3,0.48,D,5
"1,712",0,3,39,0.009730556,0,0,0.3,0.47,D,5
"1,713",0,3,39,0.010105556,0,0,0.3,0.46,D,5
"1,714",0,3,39,0.010488889,0,0,0.3,0.45,D,5
"1,715",0,3,39,0.010883333,0,0,0.3,0.44,D,5
"1,716",0,3,39,0.011269444,0,0,0.3,0.43,D,5
"1,717",0,3,39,0.011658333,0,0,0.3,0.42,D,5
"1,718",0,3,39,0.012052778,0,0,0.3,0.41,D,5
"1,719",0,3,39,0.012458333,0,0,0.3,0.4,D,5
"1,720",0,3,39,0.012869444,0,0,0.3,0.38,D,5
"1,721",0,3,39,0.013283333,0,0,0.3,0.37,D,5
"1,722",0,3,39,0.013711111,0,0,0.3,0.36,D,5
"1,723",0,3,39,0.014138889,0,0,0.3,0.35,D,5
"1,724",0,3,39,0.014563889,0,0,0.3,0.34,D,5
"1,725",0,3,39,0.015,0,0,0.3,0.33,D,5
"1,726",0,3,39,0.015455556,0,0,0.3,0.32,D,5
"1,727",0,3,39,0.015925,0,0,0.3,0.31,D,5
"1,728",0,3,39,0.016408333,0,0,0.3,0.3,D,5
"1,729",0,3,39,0.016902778,0.01,0,0.3,0.29,D,5
"1,730",0,3,39,0.017416667,0.01,0,0.3,0.28,D,5
"1,731",0,3,39,0.017952778,0.01,0,0.3,0.27,D,5
"1,732",0,3,39,0.018544444,0.01,0,0.3,0.26,D,5
"1,733",0,3,39,0.019161111,0.01,0,0.3,0.25,D,5
"1,734",0,3,39,0.019819444,0.01,0,0.3,0.24,D,5
"1,735",0,3,39,0.020544444,0.01,0,0.3,0.23,D,5
"1,736",0,3,39,0.021361111,0.01,0,0.3,0.22,D,5
"1,737",0,3,39,0.022352778,0.01,0,0.3,0.21,D,5
"1,738",0,3,39,0.023591667,0.01,0,0.3,0.2,D,5
"1,739",0,3,39,0.025405556,0.01,0,0.3,0.19,D,5
"1,740",0,3,39,0.029383333,0.01,0,0.3,0.18,D,5
"1,741",0,3,39,0.046652778,0.01,0,0.3,0.16,D,5
"1,742",0,3,39,0.079986111,0.02,0,0.3,0.16,D,1
"1,743",0,3,39,0.113319444,0.03,0,0.3,0.15,D,1
"1,744",0,3,39,0.146652778,0.04,0,0.3,0.15,D,1
"1,745",0,3,39,0.179986111,0.05,0,0.3,0.15,D,1
"1,746",0,3,39,0.213319444,0.06,0,0.3,0.15,D,1
"1,747",0,3,39,0.246652778,0.07,0,0.3,0.15,D,1
"1,748",0,3,39,0.279986111,0.08,0,0.3,0.14,D,1
"1,749",0,3,39,0.313319444,0.09,0,0.3,0.14,D,1
"1,750",0,3,39,0.346652778,0.1,0,0.3,0.14,D,1
"1,751",0,3,39,0.379986111,0.11,0,0.3,0.13,D,1
"1,752",0,3,39,0.413319444,0.12,0,0.3,0.13,D,1
"1,753",0,3,39,0.446652778,0.13,0,0.3,0.13,D,1
"1,754",0,3,39,0.479986111,0.14,0,0.3,0.12,D,1
"1,755",0,3,39,0.513319444,0.15,0,0.3,0.12,D,1
"1,756",0,3,39,0.546652778,0.16,0,0.3,0.12,D,1
"1,757",0,3,39,0.579986111,0.17,0,0.3,0.11,D,1
"1,758",0,3,39,0.613319444,0.18,0,0.3,0.11,D,1
"1,759",0,3,39,0.646652778,0.19,0,0.3,0.11,D,1
"1,760",0,3,39,0.679986111,0.2,0,0.3,0.11,D,1
"1,761",0,3,40,0.713319444,0.21,0,0.3,0.1,D,1
"1,762",0,3,40,0.746652778,0.22,0,0.3,0.1,D,1
"1,763",0,3,40,0.779986111,0.23,0,0.3,0.1,D,1
"1,764",0,3,40,0.813319444,0.24,0,0.3,0.1,D,1
"1,765",0,3,40,0.846652778,0.25,0,0.3,0.09,D,1
"1,766",0,3,40,0.879986111,0.26,0,0.3,0.09,D,1
"1,767",0,3,40,0.913319444,0.27,0,0.3,0.09,D,1
"1,768",0,3,40,0.946652778,0.28,0,0.3,0.09,D,1
"1,769",0,3,40,0.979986111,0.29,0,0.3,0.08,D,1
"1,770",0,3,40,1.013319444,0.3,0,0.3,0.08,D,1
"1,771",0,3,40,1.046652778,0.31,0,0.3,0.08,D,1
"1,772",0,3,40,1.079986111,0.32,0,0.3,0.08,D,1
"1,773",0,3,40,1.113319444,0.33,0,0.3,0.08,D,1
"1,774",0,3,40,1.146652778,0.34,0,0.3,0.07,D,1
"1,775",0,3,40,1.179986111,0.35,0,0.3,0.07,D,1
"1,776",0,3,40,1.213319444,0.36,0,0.3,0.07,D,1
"1,777",0,3,40,1.246652778,0.37,0,0.3,0.07,D,1
"1,778",0,3,40,1.279986111,0.38,0,0.3,0.07,D,1
"1,779",0,3,40,1.313319444,0.39,0,0.3,0.06,D,1
"1,780",0,3,40,1.346652778,0.4,0,0.3,0.06,D,1
"1,781",0,3,40,1.379986111,0.41,0,0.3,0.06,D,1
"1,782",0,3,40,1.413319444,0.42,0,0.3,0.06,D,1
"1,783",0,3,40,1.446652778,0.43,0,0.3,0.06,D,1
"1,784",0,3,40,1.479986111,0.44,0,0.3,0.06,D,1
"1,785",0,3,40,1.513319444,0.45,0,0.3,0.05,D,1
"1,786",0,3,40,1.546652778,0.46,0,0.3,0.05,D,1
"1,787",0,3,40,1.579986111,0.47,0,0.3,0.05,D,1
"1,788",0,3,40,1.613319444,0.48,0,0.3,0.05,D,1
"1,789",0,3,40,1.646652778,0.49,0,0.3,0.05,D,1
"1,790",0,3,40,1.679986111,0.5,0,0.3,0.04,D,1
"1,791",0,3,41,1.713319444,0.51,0,0.3,0.04,D,1
"1,792",0,3,41,1.746652778,0.52,0,0.3,0.04,D,1
"1,793",0,3,41,1.779986111,0.53,0,0.3,0.04,D,1
"1,794",0,3,41,1.813319444,0.54,0,0.3,0.04,D,1
"1,795",0,3,41,1.846652778,0.55,0,0.3,0.03,D,1
"1,796",0,3,41,1.879986111,0.56,0,0.3,0.03,D,1
"1,797",0,3,41,1.913319444,0.57,0,0.3,0.03,D,1
"1,798",0,3,41,1.946652778,0.58,0,0.3,0.03,D,1
"1,799",0,3,41,1.979986111,0.59,0,0.3,0.03,D,1
"1,800",0,3,41,2.013319444,0.6,0,0.3,0.02,D,1
"1,801",0,3,41,2.046652778,0.61,0,0.3,0.02,D,1
"1,802",0,3,41,2.079986111,0.62,0,0.3,0.02,D,1
"1,803",0,3,41,2.113319444,0.63,0,0.3,0.02,D,1
"1,804",0,3,41,2.146652778,0.64,0,0.3,0.02,D,1
"1,805",0,3,41,2.179986111,0.65,0,0.3,0.01,D,1
"1,806",0,3,41,2.213319444,0.66,0,0.3,0.01,D,1
"1,807",0,3,41,2.246652778,0.67,0,0.3,0.01,D,1
"1,808",0,3,41,2.279986111,0.68,0,0.3,0.01,D,1
"1,809",0,3,41,2.313319444,0.69,0,0.3,0.01,D,1
"1,810",0,3,41,2.346652778,0.7,0,0.3,0.01,D,1
"1,811",0,3,41,2.379986111,0.71,0,0.3,0,D,1
"1,812",0,3,41,2.413319444,0.72,0,0.3,0,D,1
"1,813",0,3,41,2.436711111,0.73,0,0.3,0,D,133
"1,814",0,4,41,0.000002778,0,0,0,0.01,R,0
"1,815",0,4,41,0.000280556,0,0,0,0.03,R,1
"1,816",0,4,41,0.000558333,0,0,0,0.03,R,1
"1,817",0,4,41,0.000836111,0,0,0,0.03,R,1
"1,818",0,4,41,0.001113889,0,0,0,0.03,R,1
"1,819",0,4,41,0.001388889,0,0,0,0.04,R,129
"1,820",0,5,41,0.000008333,0,0,0.3,0.05,C,0
"1,821",0,5,41,0.000294444,0,0,0.3,0.06,C,5
"1,822",0,5,41,0.001308333,0,0,0.3,0.07,C,5
"1,823",0,5,41,0.003147222,0,0,0.3,0.08,C,5
"1,824",0,5,41,0.005636111,0,0,0.3,0.09,C,5
"1,825",0,5,41,0.008786111,0,0,0.3,0.1,C,5
"1,826",0,5,41,0.012622222,0,0,0.3,0.11,C,5
"1,827",0,5,41,0.017177778,0.01,0,0.3,0.12,C,5
"1,828",0,5,41,0.022744444,0.01,0,0.3,0.13,C,5
"1,829",0,5,41,0.029458333,0.01,0,0.3,0.14,C,5
"1,830",0,5,41,0.037658333,0.01,0,0.3,0.15,C,5
"1,831",0,5,41,0.047836111,0.01,0,0.3,0.16,C,5
"1,832",0,5,41,0.060213889,0.02,0,0.3,0.17,C,5
"1,833",0,5,41,0.075419444,0.02,0,0.3,0.18,C,5
"1,834",0,5,41,0.09485,0.03,0,0.3,0.19,C,5
"1,835",0,5,41,0.118669444,0.04,0,0.3,0.2,C,5
"1,836",0,5,41,0.148266667,0.04,0,0.3,0.21,C,5
"1,837",0,5,41,0.1816,0.05,0,0.3,0.22,C,1
"1,838",0,5,41,0.214933333,0.06,0,0.3,0.23,C,1
"1,839",0,5,41,0.248266667,0.07,0,0.3,0.24,C,1
"1,840",0,5,42,0.2816,0.08,0,0.3,0.25,C,1
"1,841",0,5,42,0.314933333,0.09,0,0.3,0.25,C,1
"1,842",0,5,42,0.348266667,0.1,0,0.3,0.26,C,1
"1,843",0,5,42,0.3816,0.11,0,0.3,0.26,C,1
"1,844",0,5,42,0.414933333,0.12,0,0.3,0.27,C,1
"1,845",0,5,42,0.448266667,0.13,0,0.3,0.27,C,1
"1,846",0,5,42,0.4816,0.14,0,0.3,0.28,C,1
"1,847",0,5,42,0.514933333,0.15,0,0.3,0.28,C,1
"1,848",0,5,42,0.548266667,0.16,0,0.3,0.29,C,1
"1,849",0,5,42,0.5816,0.17,0,0.3,0.29,C,1
"1,850",0,5,42,0.614933333,0.18,0,0.3,0.3,C,1
"1,851",0,5,42,0.648266667,0.19,0,0.3,0.3,C,1
"1,852",0,5,42,0.6816,0.2,0,0.3,0.31,C,1
"1,853",0,5,42,0.714933333,0.21,0,0.3,0.31,C,1
"1,854",0,5,42,0.748266667,0.22,0,0.3,0.31,C,1
"1,855",0,5,42,0.7816,0.23,0,0.3,0.32,C,1
"1,856",0,5,42,0.814933333,0.24,0,0.3,0.32,C,1
"1,857",0,5,42,0.848266667,0.25,0,0.3,0.33,C,1
"1,858",0,5,42,0.8816,0.26,0,0.3,0.33,C,1
"1,859",0,5,42,0.914933333,0.27,0,0.3,0.34,C,1
"1,860",0,5,42,0.948266667,0.28,0,0.3,0.34,C,1
"1,861",0,5,42,0.9816,0.29,0,0.3,0.35,C,1
"1,862",0,5,42,1.014933333,0.3,0,0.3,0.35,C,1
"1,863",0,5,42,1.048266667,0.31,0,0.3,0.36,C,1
"1,864",0,5,42,1.0816,0.32,0,0.3,0.36,C,1
"1,865",0,5,42,1.114933333,0.33,0,0.3,0.37,C,1
"1,866",0,5,42,1.148266667,0.34,0,0.3,0.38,C,1
"1,867",0,5,42,1.1816,0.35,0,0.3,0.38,C,1
"1,868",0,5,42,1.214933333,0.36,0,0.3,0.39,C,1
"1,869",0,5,42,1.248266667,0.37,0,0.3,0.4,C,1
"1,870",0,5,43,1.2816,0.38,0,0.3,0.4,C,1
"1,871",0,5,43,1.314933333,0.39,0,0.3,0.41,C,1
"1,872",0,5,43,1.348266667,0.4,0,0.3,0.42,C,1
"1,873",0,5,43,1.3816,0.41,0,0.3,0.43,C,1
"1,874",0,5,43,1.414933333,0.42,0,0.3,0.44,C,1
"1,875",0,5,43,1.448266667,0.43,0,0.3,0.45,C,1
"1,876",0,5,43,1.4816,0.44,0,0.3,0.46,C,1
"1,877",0,5,43,1.514502778,0.45,0,0.3,0.47,C,5
"1,878",0,5,43,1.544352778,0.46,0,0.3,0.48,C,5
"1,879",0,5,43,1.56935,0.47,0,0.3,0.49,C,5
"1,880",0,5,43,1.594169444,0.48,0,0.3,0.5,C,5
"1,881",0,5,43,1.617372222,0.49,0,0.3,0.51,C,5
"1,882",0,5,43,1.6395,0.49,0,0.3,0.52,C,5
"1,883",0,5,43,1.658875,0.5,0,0.3,0.53,C,5
"1,884",0,5,43,1.678002778,0.5,0,0.3,0.54,C,5
"1,885",0,5,43,1.695455556,0.51,0,0.3,0.55,C,5
"1,886",0,5,43,1.711980556,0.51,0,0.3,0.56,C,5
"1,887",0,5,43,1.726561111,0.52,0,0.3,0.57,C,5
"1,888",0,5,43,1.740891667,0.52,0,0.3,0.58,C,5
"1,889",0,5,43,1.754433333,0.53,0,0.3,0.59,C,5
"1,890",0,5,43,1.7677,0.53,0,0.3,0.6,C,5
"1,891",0,5,43,1.779063889,0.53,0,0.3,0.61,C,5
"1,892",0,5,43,1.790705556,0.54,0,0.3,0.62,C,5
"1,893",0,5,43,1.801630556,0.54,0,0.3,0.63,C,5
"1,894",0,5,43,1.811897222,0.54,0,0.3,0.64,C,5
"1,895",0,5,43,1.821911111,0.55,0,0.3,0.65,C,5
"1,896",0,5,43,1.831161111,0.55,0,0.3,0.66,C,5
"1,897",0,5,43,1.840294444,0.55,0,0.3,0.67,C,5
"1,898",0,5,43,1.848694444,0.55,0,0.3,0.68,C,5
"1,899",0,5,43,1.856877778,0.56,0,0.3,0.69,C,5
"1,900",0,5,43,1.864538889,0.56,0,0.3,0.7,C,5
"1,901",0,5,43,1.871941667,0.56,0,0.3,0.71,C,5
"1,902",0,5,43,1.878847222,0.56,0,0.3,0.72,C,5
"1,903",0,5,43,1.885755556,0.57,0,0.3,0.73,C,5
"1,904",0,5,43,1.892580556,0.57,0,0.3,0.74,C,5
"1,905",0,5,43,1.89865,0.57,0,0.3,0.75,C,5
"1,906",0,5,43,1.905113889,0.57,0,0.3,0.76,C,5
"1,907",0,5,43,1.910863889,0.57,0,0.3,0.77,C,5
"1,908",0,5,43,1.916580556,0.57,0,0.3,0.78,C,5
"1,909",0,5,43,1.922533333,0.58,0,0.3,0.79,C,5
"1,910",0,5,43,1.927713889,0.58,0,0.3,0.8,C,5
"1,911",0,5,43,1.932927778,0.58,0,0.3,0.81,C,5
"1,912",0,5,43,1.938216667,0.58,0,0.3,0.82,C,5
"1,913",0,5,43,1.943097222,0.58,0,0.3,0.83,C,5
"1,914",0,5,43,1.947808333,0.58,0,0.3,0.84,C,5
"1,915",0,5,43,1.952375,0.59,0,0.3,0.85,C,5
"1,916",0,5,43,1.956816667,0.59,0,0.3,0.86,C,5
"1,917",0,5,43,1.961116667,0.59,0,0.3,0.87,C,5
"1,918",0,5,43,1.965302778,0.59,0,0.3,0.88,C,5
"1,919",0,5,43,1.969644444,0.59,0,0.3,0.89,C,5
"1,920",0,5,43,1.973633333,0.59,0,0.3,0.9,C,5
"1,921",0,5,43,1.977594444,0.59,0,0.3,0.91,C,5
"1,922",0,5,43,1.981644444,0.59,0,0.3,0.92,C,5
"1,923",0,5,43,1.985641667,0.6,0,0.3,0.93,C,5
"1,924",0,5,43,1.989516667,0.6,0,0.3,0.94,C,5
"1,925",0,5,43,1.993336111,0.6,0,0.3,0.95,C,5
"1,926",0,5,43,1.997308333,0.6,0,0.3,0.96,C,5
"1,927",0,5,43,2.001011111,0.6,0,0.3,0.97,C,5
"1,928",0,5,43,2.004930556,0.6,0,0.3,0.98,C,5
"1,929",0,5,43,2.0087,0.6,0,0.3,0.99,C,5
"1,930",0,5,43,2.012155556,0.6,0,0.3,1,C,5
"1,931",0,5,43,2.015672222,0.6,0,0.3,1.01,C,5
"1,932",0,5,43,2.019280556,0.61,0,0.3,1.02,C,5
"1,933",0,5,43,2.0225,0.61,0,0.3,1.03,C,5
"1,934",0,5,43,2.025902778,0.61,0,0.3,1.04,C,5
"1,935",0,5,43,2.029197222,0.61,0,0.3,1.05,C,5
"1,936",0,5,43,2.032386111,0.61,0,0.3,1.06,C,5
"1,937",0,5,43,2.035491667,0.61,0,0.3,1.07,C,5
"1,938",0,5,43,2.038552778,0.61,0,0.3,1.08,C,5
"1,939",0,5,43,2.041638889,0.61,0,0.3,1.09,C,5
"1,940",0,5,43,2.044602778,0.61,0,0.3,1.1,C,5
"1,941",0,5,43,2.0475,0.61,0,0.3,1.12,C,5
"1,942",0,5,43,2.050388889,0.62,0,0.3,1.13,C,5
"1,943",0,5,43,2.053283333,0.62,0,0.3,1.14,C,5
"1,944",0,5,43,2.0561,0.62,0,0.3,1.15,C,5
"1,945",0,5,43,2.058894444,0.62,0,0.3,1.16,C,5
"1,946",0,5,43,2.061561111,0.62,0,0.3,1.17,C,5
"1,947",0,5,43,2.064216667,0.62,0,0.3,1.18,C,5
"1,948",0,5,43,2.06705,0.62,0,0.3,1.19,C,5
"1,949",0,5,43,2.069894444,0.62,0,0.3,1.2,C,5
"1,950",0,5,43,2.070697222,0.62,0,0.3,1.2,C,133
"1,951",0,6,43,0.000002778,0,0,0,1.17,R,0
"1,952",0,6,43,0.000280556,0,0,0,1.1,R,1
"1,953",0,6,43,0.000558333,0,0,0,1.07,R,1
"1,954",0,6,43,0.000836111,0,0,0,1.05,R,1
"1,955",0,6,43,0.001113889,0,0,0,1.03,R,1
"1,956",0,6,43,0.001388889,0,0,0,1.02,R,129
"1,957",0,3,43,0.000008333,0,0,0.3,0.97,D,0
"1,958",0,3,43,0.000052778,0,0,0.3,0.96,D,5
"1,959",0,3,43,0.000116667,0,0,0.3,0.94,D,5
"1,960",0,3,43,0.0002,0,0,0.3,0.93,D,5
"1,961",0,3,43,0.000291667,0,0,0.3,0.91,D,5
"1,962",0,3,43,0.000391667,0,0,0.3,0.9,D,5
"1,963",0,3,43,0.000505556,0,0,0.3,0.89,D,5
"1,964",0,3,43,0.000625,0,0,0.3,0.88,D,5
"1,965",0,3,43,0.00075,0,0,0.3,0.86,D,5
"1,966",0,3,43,0.000880556,0,0,0.3,0.85,D,5
"1,967",0,3,43,0.001016667,0,0,0.3,0.84,D,5
"1,968",0,3,43,0.001158333,0,0,0.3,0.83,D,5
"1,969",0,3,43,0.001308333,0,0,0.3,0.82,D,5
"1,970",0,3,43,0.001466667,0,0,0.3,0.8,D,5
"1,971",0,3,43,0.001625,0,0,0.3,0.79,D,5
"1,972",0,3,43,0.001786111,0,0,0.3,0.78,D,5
"1,973",0,3,43,0.001955556,0,0,0.3,0.77,D,5
"1,974",0,3,43,0.002136111,0,0,0.3,0.76,D,5
"1,975",0,3,43,0.002316667,0,0,0.3,0.75,D,5
"1,976",0,3,43,0.002508333,0,0,0.3,0.74,D,5
"1,977",0,3,43,0.0027,0,0,0.3,0.72,D,5
"1,978",0,3,43,0.002897222,0,0,0.3,0.71,D,5
"1,979",0,3,43,0.003094444,0,0,0.3,0.7,D,5
"1,980",0,3,43,0.003305556,0,0,0.3,0.69,D,5
"1,981",0,3,43,0.003527778,0,0,0.3,0.68,D,5
"1,982",0,3,43,0.00375,0,0,0.3,0.67,D,5
"1,983",0,3,43,0.003983333,0,0,0.3,0.66,D,5
"1,984",0,3,43,0.004227778,0,0,0.3,0.65,D,5
"1,985",0,3,43,0.004477778,0,0,0.3,0.64,D,5
"1,986",0,3,43,0.004738889,0,0,0.3,0.62,D,5
"1,987",0,3,43,0.005011111,0,0,0.3,0.61,D,5
"1,988",0,3,43,0.005294444,0,0,0.3,0.6,D,5
"1,989",0,3,43,0.005575,0,0,0.3,0.59,D,5
"1,990",0,3,43,0.005866667,0,0,0.3,0.58,D,5
"1,991",0,3,43,0.006163889,0,0,0.3,0.57,D,5
"1,992",0,3,43,0.006469444,0,0,0.3,0.56,D,5
"1,993",0,3,43,0.006783333,0,0,0.3,0.55,D,5
"1,994",0,3,43,0.007108333,0,0,0.3,0.54,D,5
"1,995",0,3,43,0.00745,0,0,0.3,0.53,D,5
"1,996",0,3,43,0.007791667,0,0,0.3,0.52,D,5
"1,997",0,3,43,0.008136111,0,0,0.3,0.5,D,5
"1,998",0,3,43,0.008483333,0,0,0.3,0.49,D,5
"1,999",0,3,43,0.008844444,0,0,0.3,0.48,D,5
"2,000",0,3,43,0.009202778,0,0,0.3,0.47,D,5
"2,001",0,3,43,0.009563889,0,0,0.3,0.46,D,5
"2,002",0,3,43,0.009925,0,0,0.3,0.45,D,5
"2,003",0,3,43,0.010297222,0,0,0.3,0.44,D,5
"2,004",0,3,43,0.010658333,0,0,0.3,0.43,D,5
"2,005",0,3,43,0.011027778,0,0,0.3,0.42,D,5
"2,006",0,3,43,0.011394444,0,0,0.3,0.41,D,5
"2,007",0,3,43,0.011775,0,0,0.3,0.4,D,5
"2,008",0,3,43,0.01215,0,0,0.3,0.39,D,5
"2,009",0,3,43,0.012533333,0,0,0.3,0.38,D,5
"2,010",0,3,43,0.012930556,0,0,0.3,0.37,D,5
"2,011",0,3,43,0.013322222,0,0,0.3,0.36,D,5
"2,012",0,3,43,0.013716667,0,0,0.3,0.35,D,5
"2,013",0,3,43,0.014125,0,0,0.3,0.33,D,5
"2,014",0,3,43,0.014538889,0,0,0.3,0.32,D,5
"2,015",0,3,43,0.014955556,0,0,0.3,0.31,D,5
"2,016",0,3,43,0.015388889,0,0,0.3,0.3,D,5
"2,017",0,3,43,0.015841667,0,0,0.3,0.29,D,5
"2,018",0,3,43,0.016325,0,0,0.3,0.28,D,5
"2,019",0,3,43,0.016808333,0.01,0,0.3,0.27,D,5
"2,020",0,3,43,0.017319444,0.01,0,0.3,0.26,D,5
"2,021",0,3,43,0.017858333,0.01,0,0.3,0.25,D,5
"2,022",0,3,43,0.018422222,0.01,0,0.3,0.24,D,5
"2,023",0,3,43,0.019052778,0.01,0,0.3,0.23,D,5
"2,024",0,3,43,0.019725,0.01,0,0.3,0.22,D,5
"2,025",0,3,43,0.020494444,0.01,0,0.3,0.21,D,5
"2,026",0,3,43,0.021411111,0.01,0,0.3,0.2,D,5
"2,027",0,3,43,0.022561111,0.01,0,0.3,0.19,D,5
"2,028",0,3,43,0.024188889,0.01,0,0.3,0.18,D,5
"2,029",0,3,43,0.027347222,0.01,0,0.3,0.17,D,5
"2,030",0,3,43,0.038111111,0.01,0,0.3,0.16,D,5
"2,031",0,3,43,0.071444444,0.02,0,0.3,0.15,D,1
"2,032",0,3,43,0.104777778,0.03,0,0.3,0.15,D,1
"2,033",0,3,43,0.138111111,0.04,0,0.3,0.14,D,1
"2,034",0,3,43,0.171444444,0.05,0,0.3,0.14,D,1
"2,035",0,3,44,0.204777778,0.06,0,0.3,0.14,D,1
"2,036",0,3,44,0.238111111,0.07,0,0.3,0.14,D,1
"2,037",0,3,44,0.271444444,0.08,0,0.3,0.13,D,1
"2,038",0,3,44,0.304777778,0.09,0,0.3,0.13,D,1
"2,039",0,3,44,0.338111111,0.1,0,0.3,0.13,D,1
"2,040",0,3,44,0.371444444,0.11,0,0.3,0.12,D,1
"2,041",0,3,44,0.404777778,0.12,0,0.3,0.12,D,1
"2,042",0,3,44,0.438111111,0.13,0,0.3,0.12,D,1
"2,043",0,3,44,0.471444444,0.14,0,0.3,0.11,D,1
"2,044",0,3,44,0.504777778,0.15,0,0.3,0.11,D,1
"2,045",0,3,44,0.538111111,0.16,0,0.3,0.11,D,1
"2,046",0,3,44,0.571444444,0.17,0,0.3,0.1,D,1
"2,047",0,3,44,0.604777778,0.18,0,0.3,0.1,D,1
"2,048",0,3,44,0.638111111,0.19,0,0.3,0.1,D,1
"2,049",0,3,44,0.671444444,0.2,0,0.3,0.09,D,1
