C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
mAmp-hr,Watt-hr,mAmps,Volts,State,ES
0.0005026968,0.00,0.30,0.77,D,5
0.0005510227,0.00,0.30,0.75,D,5
0.0006001838,0.00,0.30,0.74,D,5
0.0006510105,0.00,0.30,0.73,D,5
0.0007035034,0.00,0.30,0.72,D,5
0.0007593289,0.00,0.30,0.71,D,5
0.0008176547,0.00,0.30,0.70,D,5
0.0008784807,0.00,0.30,0.68,D,5
0.0009409739,0.00,0.30,0.67,D,5
0.0010034646,0.00,0.30,0.66,D,5
0.0010684567,0.00,0.30,0.65,D,5
0.0011342810,0.00,0.30,0.64,D,5
0.0012042715,0.00,0.30,0.63,D,5
0.0012784287,0.00,0.30,0.62,D,5
0.0013525857,0.00,0.30,0.61,D,5
0.0014300755,0.00,0.30,0.60,D,5
0.0015100663,0.00,0.30,0.59,D,5
0.0015950541,0.00,0.30,0.58,D,5
0.0016808766,0.00,0.30,0.56,D,5
0.0017683646,0.00,0.30,0.55,D,5
0.0018591859,0.00,0.30,0.54,D,5
0.0019500060,0.00,0.30,0.53,D,5
0.0020449953,0.00,0.30,0.52,D,5
0.0021391502,0.00,0.30,0.51,D,5
0.0022366381,0.00,0.30,0.50,D,5
0.0023357926,0.00,0.30,0.49,D,5
0.0024357802,0.00,0.30,0.48,D,5
0.0025341004,0.00,0.30,0.47,D,5
0.0026340889,0.00,0.30,0.46,D,5
0.0027332422,0.00,0.30,0.45,D,5
0.0028348964,0.00,0.30,0.44,D,5
0.0029382162,0.00,0.30,0.42,D,5
0.0030423700,0.00,0.30,0.41,D,5
0.0031456910,0.00,0.30,0.40,D,5
0.0032515118,0.00,0.30,0.39,D,5
0.0033548325,0.00,0.30,0.38,D,5
0.0034598189,0.00,0.30,0.37,D,5
0.0035648053,0.00,0.30,0.36,D,5
0.0036714577,0.00,0.30,0.35,D,5
0.0037789440,0.00,0.30,0.34,D,5
0.0038905979,0.00,0.30,0.33,D,5
0.0040014162,0.00,0.30,0.32,D,5
0.0041180695,0.00,0.30,0.31,D,5
0.0042355545,0.00,0.30,0.30,D,5
0.0043547055,0.00,0.30,0.29,D,5
0.0044805227,0.00,0.30,0.28,D,5
0.0046096742,0.00,0.30,0.27,D,5
0.0047446567,0.00,0.30,0.26,D,5
0.0048838066,0.00,0.30,0.25,D,5
0.0050287886,0.00,0.30,0.23,D,5
0.0051862675,0.00,0.30,0.22,D,5
0.0053570793,0.00,0.30,0.21,D,5
0.0055520549,0.00,0.30,0.20,D,5
0.0057695288,0.00,0.30,0.19,D,5
0.0060319951,0.00,0.30,0.18,D,5
0.0063769543,0.00,0.30,0.17,D,5
0.0069202190,0.00,0.30,0.16,D,5
0.0079767544,0.00,0.30,0.15,D,5
0.0110530427,0.00,0.30,0.14,D,5
0.0210517924,0.00,0.30,0.13,D,1
0.0310505309,0.00,0.30,0.13,D,1
0.0410492721,0.00,0.30,0.13,D,1
0.0510480200,0.00,0.30,0.12,D,1
0.0610467528,0.00,0.30,0.12,D,1
0.0710454981,0.00,0.30,0.11,D,1
0.0810442422,0.00,0.30,0.11,D,1
0.0910429806,0.00,0.30,0.11,D,1
0.1010417224,0.00,0.30,0.10,D,1
0.1110404622,0.00,0.30,0.10,D,1
0.1210392041,0.00,0.30,0.10,D,1
0.1310379491,0.00,0.30,0.09,D,1
0.1410366910,0.00,0.30,0.09,D,1
0.1510354316,0.00,0.30,0.09,D,1
0.1610341696,0.00,0.30,0.08,D,1
0.1710329115,0.00,0.30,0.08,D,1
0.1810316567,0.00,0.30,0.07,D,1
0.1910304026,0.00,0.30,0.07,D,1
0.2010291428,0.00,0.30,0.07,D,1
0.2110278743,0.00,0.30,0.07,D,1
0.2210266046,0.00,0.30,0.06,D,1
0.2310253365,0.00,0.30,0.06,D,1
0.2410240830,0.00,0.30,0.06,D,1
0.2510228239,0.00,0.30,0.05,D,1
0.2610215712,0.00,0.30,0.05,D,1
0.2710203212,0.00,0.30,0.05,D,1
0.2810190709,0.00,0.30,0.04,D,1
0.2910178142,0.00,0.30,0.04,D,1
0.3010165554,0.00,0.30,0.04,D,1
0.3110152903,0.00,0.30,0.03,D,1
0.3210140194,0.00,0.30,0.03,D,1
0.3310127587,0.00,0.30,0.03,D,1
0.3410115042,0.00,0.30,0.02,D,1
0.3510102330,0.00,0.30,0.02,D,1
0.3610089652,0.00,0.30,0.02,D,1
0.3710077160,0.00,0.30,0.01,D,1
0.3810064427,0.00,0.30,0.01,D,1
0.3910051832,0.00,0.30,0.01,D,1
0.4010039218,0.00,0.30,0.00,D,1
0.4110026611,0.00,0.30,0.00,D,1
0.4171119055,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.04,R,1
0.0000000000,0.00,0.00,0.04,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.05,R,129
0.0000019171,0.00,0.30,0.07,C,0
0.0000335843,0.00,0.30,0.08,C,5
0.0001085767,0.00,0.30,0.09,C,5
0.0002602241,0.00,0.30,0.10,C,5
0.0005443558,0.00,0.30,0.11,C,5
0.0009851346,0.00,0.30,0.12,C,5
0.0015992266,0.00,0.30,0.13,C,5
0.0024182887,0.00,0.30,0.14,C,5
0.0034739935,0.00,0.30,0.16,C,5
0.0048829826,0.00,0.30,0.17,C,5
0.0066085998,0.00,0.30,0.18,C,5
0.0087341683,0.00,0.30,0.19,C,5
0.0113930001,0.00,0.30,0.20,C,5
0.0145634317,0.00,0.30,0.21,C,5
0.0184104471,0.00,0.30,0.22,C,5
0.0229415384,0.00,0.30,0.23,C,5
0.0283391969,0.00,0.30,0.24,C,5
0.0346384113,0.00,0.30,0.25,C,5
0.0418458348,0.00,0.30,0.26,C,5
0.0498356788,0.00,0.30,0.27,C,5
0.0583279442,0.00,0.30,0.28,C,5
0.0676767660,0.00,0.30,0.29,C,5
0.0775946812,0.00,0.30,0.30,C,5
0.0875934253,0.00,0.30,0.31,C,1
0.0975921756,0.00,0.30,0.32,C,1
0.1075909170,0.00,0.30,0.32,C,1
0.1175896676,0.00,0.30,0.33,C,1
0.1275884064,0.00,0.30,0.34,C,1
0.1375871448,0.00,0.30,0.35,C,1
0.1475858928,0.00,0.30,0.36,C,1
0.1575846393,0.00,0.30,0.37,C,1
0.1674850659,0.00,0.30,0.38,C,5
0.1772621554,0.00,0.30,0.39,C,5
0.1862710125,0.00,0.30,0.40,C,5
0.1947449399,0.00,0.30,0.41,C,5
0.2033730322,0.00,0.30,0.42,C,5
0.2110878983,0.00,0.30,0.43,C,5
0.2187794235,0.00,0.30,0.44,C,5
0.2259176927,0.00,0.30,0.45,C,5
0.2330917903,0.00,0.30,0.46,C,5
0.2394976488,0.00,0.30,0.47,C,5
0.2453877399,0.00,0.30,0.48,C,5
0.2509570341,0.00,0.30,0.49,C,5
0.2560697267,0.00,0.30,0.50,C,5
0.2608499530,0.00,0.30,0.51,C,5
0.2653902152,0.00,0.30,0.52,C,5
0.2698188281,0.00,0.30,0.53,C,5
0.2739358046,0.00,0.30,0.54,C,5
0.2778794710,0.00,0.30,0.55,C,5
0.2815490118,0.00,0.30,0.56,C,5
0.2850860715,0.00,0.30,0.57,C,5
0.2884289756,0.00,0.30,0.58,C,5
0.2917485557,0.00,0.30,0.59,C,5
0.2948165036,0.00,0.30,0.60,C,5
0.2978427916,0.00,0.30,0.61,C,5
0.3006649309,0.00,0.30,0.62,C,5
0.3034962381,0.00,0.30,0.63,C,5
0.3062442226,0.00,0.30,0.64,C,5
0.3088347316,0.00,0.30,0.65,C,5
0.3114244140,0.00,0.30,0.66,C,5
0.3139382675,0.00,0.30,0.67,C,5
0.3164329520,0.00,0.30,0.68,C,5
0.3187309941,0.00,0.30,0.69,C,5
0.3210057076,0.00,0.30,0.70,C,5
0.3232279311,0.00,0.30,0.71,C,5
0.3253326677,0.00,0.30,0.72,C,5
0.3273132555,0.00,0.30,0.73,C,5
0.3293913271,0.00,0.30,0.74,C,5
0.3313835731,0.00,0.30,0.75,C,5
0.3332650011,0.00,0.30,0.76,C,5
0.3351889285,0.00,0.30,0.77,C,5
0.3371436825,0.00,0.30,0.78,C,5
0.3389659510,0.00,0.30,0.79,C,5
0.3408665488,0.00,0.30,0.80,C,5
0.3426446623,0.00,0.30,0.81,C,5
0.3443161188,0.00,0.30,0.82,C,5
0.3460475685,0.00,0.30,0.83,C,5
0.3476498662,0.00,0.30,0.84,C,5
0.3493429875,0.00,0.30,0.85,C,5
0.3509511181,0.00,0.30,0.86,C,5
0.3524967555,0.00,0.30,0.88,C,5
0.3540623930,0.00,0.30,0.89,C,5
0.3555988670,0.00,0.30,0.90,C,5
0.3571045078,0.00,0.30,0.91,C,5
0.3584585042,0.00,0.30,0.92,C,5
0.3598166654,0.00,0.30,0.93,C,5
0.3611848280,0.00,0.30,0.94,C,5
0.3625454913,0.00,0.30,0.95,C,5
0.3639203161,0.00,0.30,0.96,C,5
0.3652668121,0.00,0.30,0.97,C,5
0.3665783125,0.00,0.30,0.98,C,5
0.3678464866,0.00,0.30,0.99,C,5
0.3691546566,0.00,0.30,1.00,C,5
0.3704519935,0.00,0.30,1.01,C,5
0.3716676726,0.00,0.30,1.02,C,5
0.3729091824,0.00,0.30,1.03,C,5
0.3740632020,0.00,0.30,1.04,C,5
0.3752338895,0.00,0.30,1.05,C,5
0.3763595841,0.00,0.30,1.06,C,5
0.3774252862,0.00,0.30,1.07,C,5
0.3785626454,0.00,0.30,1.08,C,5
0.3796758344,0.00,0.30,1.09,C,5
0.3806907072,0.00,0.30,1.10,C,5
0.3817447429,0.00,0.30,1.11,C,5
0.3827654449,0.00,0.30,1.12,C,5
0.3838494714,0.00,0.30,1.13,C,5
0.3848710096,0.00,0.30,1.14,C,5
0.3858342205,0.00,0.30,1.15,C,5
0.3867857671,0.00,0.30,1.16,C,5
0.3876948182,0.00,0.30,1.17,C,5
0.3885922049,0.00,0.30,1.18,C,5
0.3895320853,0.00,0.30,1.19,C,5
0.3904203085,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.06,R,1
0.0000000000,0.00,0.00,1.04,R,1
0.0000000000,0.00,0.00,1.02,R,1
0.0000000000,0.00,0.00,1.00,R,129
0.0000019173,0.00,0.30,0.96,D,0
0.0000152471,0.00,0.30,0.94,D,5
0.0000335800,0.00,0.30,0.93,D,5
0.0000560787,0.00,0.30,0.91,D,5
0.0000827471,0.00,0.30,0.90,D,5
0.0001110758,0.00,0.30,0.89,D,5
0.0001419054,0.00,0.30,0.87,D,5
0.0001752345,0.00,0.30,0.86,D,5
0.0002110632,0.00,0.30,0.85,D,5
0.0002477249,0.00,0.30,0.83,D,5
0.0002860537,0.00,0.30,0.82,D,5
0.0003252156,0.00,0.30,0.81,D,5
0.0003660447,0.00,0.30,0.80,D,5
0.0004085385,0.00,0.30,0.79,D,5
0.0004518669,0.00,0.30,0.77,D,5
0.0004993604,0.00,0.30,0.76,D,5
0.0005460208,0.00,0.30,0.75,D,5
0.0005951815,0.00,0.30,0.74,D,5
0.0006451758,0.00,0.30,0.73,D,5
0.0006985026,0.00,0.30,0.72,D,5
0.0007526615,0.00,0.30,0.71,D,5
0.0008076540,0.00,0.30,0.69,D,5
0.0008659809,0.00,0.30,0.68,D,5
0.0009284716,0.00,0.30,0.67,D,5
0.0009926310,0.00,0.30,0.66,D,5
0.0010592899,0.00,0.30,0.65,D,5
0.0011301139,0.00,0.30,0.64,D,5
0.0012009402,0.00,0.30,0.63,D,5
0.0012742634,0.00,0.30,0.62,D,5
0.0013517549,0.00,0.30,0.60,D,5
0.0014284108,0.00,0.30,0.59,D,5
0.0015117353,0.00,0.30,0.58,D,5
0.0015975558,0.00,0.30,0.57,D,5
0.0016842124,0.00,0.30,0.56,D,5
0.0017725344,0.00,0.30,0.55,D,5
0.0018616895,0.00,0.30,0.54,D,5
0.0019533459,0.00,0.30,0.53,D,5
0.0020499996,0.00,0.30,0.52,D,5
0.0021449861,0.00,0.30,0.51,D,5
0.0022424740,0.00,0.30,0.50,D,5
0.0023399620,0.00,0.30,0.49,D,5
0.0024382849,0.00,0.30,0.47,D,5
0.0025366057,0.00,0.30,0.46,D,5
0.0026382595,0.00,0.30,0.45,D,5
0.0027382461,0.00,0.30,0.44,D,5
0.0028382354,0.00,0.30,0.43,D,5
0.0029390568,0.00,0.30,0.42,D,5
0.0030415435,0.00,0.30,0.41,D,5
0.0031456966,0.00,0.30,0.40,D,5
0.0032490162,0.00,0.30,0.39,D,5
0.0033515046,0.00,0.30,0.38,D,5
0.0034564904,0.00,0.30,0.37,D,5
0.0035648106,0.00,0.30,0.36,D,5
0.0036731301,0.00,0.30,0.35,D,5
0.0037822830,0.00,0.30,0.34,D,5
0.0038939365,0.00,0.30,0.32,D,5
0.0040039213,0.00,0.30,0.31,D,5
0.0041205736,0.00,0.30,0.30,D,5
0.0042372257,0.00,0.30,0.29,D,5
0.0043622098,0.00,0.30,0.28,D,5
0.0044888616,0.00,0.30,0.27,D,5
0.0046205115,0.00,0.30,0.26,D,5
0.0047579940,0.00,0.30,0.25,D,5
0.0049021410,0.00,0.30,0.24,D,5
0.0050529547,0.00,0.30,0.23,D,5
0.0052162676,0.00,0.30,0.22,D,5
0.0054004090,0.00,0.30,0.21,D,5
0.0056037174,0.00,0.30,0.20,D,5
0.0058403545,0.00,0.30,0.19,D,5
0.0061394834,0.00,0.30,0.18,D,5
0.0065527648,0.00,0.30,0.17,D,5
0.0072343441,0.00,0.30,0.16,D,5
0.0087908102,0.00,0.30,0.15,D,5
0.0136085349,0.00,0.30,0.14,D,5
0.0236072735,0.00,0.30,0.13,D,1
0.0336060273,0.00,0.30,0.13,D,1
0.0436047574,0.00,0.30,0.12,D,1
0.0536034881,0.00,0.30,0.12,D,1
0.0636022389,0.00,0.30,0.11,D,1
0.0736009796,0.00,0.30,0.11,D,1
0.0835997215,0.00,0.30,0.11,D,1
0.0935984671,0.00,0.30,0.10,D,1
0.1035972121,0.00,0.30,0.10,D,1
0.1135959552,0.00,0.30,0.10,D,1
0.1235946904,0.00,0.30,0.09,D,1
0.1335934249,0.00,0.30,0.09,D,1
0.1435921679,0.00,0.30,0.08,D,1
0.1535909189,0.00,0.30,0.08,D,1
0.1635896599,0.00,0.30,0.08,D,1
0.1735884151,0.00,0.30,0.07,D,1
0.1835871486,0.00,0.30,0.07,D,1
0.1935858887,0.00,0.30,0.07,D,1
0.2035846282,0.00,0.30,0.06,D,1
0.2135833722,0.00,0.30,0.06,D,1
0.2235821108,0.00,0.30,0.06,D,1
0.2335808530,0.00,0.30,0.05,D,1
0.2435795936,0.00,0.30,0.05,D,1
0.2535783326,0.00,0.30,0.04,D,1
0.2635770753,0.00,0.30,0.04,D,1
0.2735758106,0.00,0.30,0.04,D,1
0.2835745463,0.00,0.30,0.03,D,1
0.2935732929,0.00,0.30,0.03,D,1
0.3035720357,0.00,0.30,0.03,D,1
0.3135707790,0.00,0.30,0.02,D,1
0.3235695157,0.00,0.30,0.02,D,1
0.3335682561,0.00,0.30,0.02,D,1
0.3435670109,0.00,0.30,0.01,D,1
0.3535657487,0.00,0.30,0.01,D,1
0.3635644888,0.00,0.30,0.01,D,1
0.3735632272,0.00,0.30,0.00,D,1
0.3830337080,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.04,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.05,R,129
0.0000019177,0.00,0.30,0.07,C,0
0.0000327493,0.00,0.30,0.09,C,5
0.0000994129,0.00,0.30,0.10,C,5
0.0002327295,0.00,0.30,0.11,C,5
0.0004760320,0.00,0.30,0.12,C,5
0.0008701514,0.00,0.30,0.13,C,5
0.0014284136,0.00,0.30,0.14,C,5
0.0021841551,0.00,0.30,0.15,C,5
0.0031840279,0.00,0.30,0.16,C,5
0.0044680299,0.00,0.30,0.17,C,5
0.0060528271,0.00,0.30,0.18,C,5
0.0080442358,0.00,0.30,0.19,C,5
0.0104714279,0.00,0.30,0.20,C,5
0.0133977254,0.00,0.30,0.21,C,5
0.0169422848,0.00,0.30,0.22,C,5
0.0212092469,0.00,0.30,0.23,C,5
0.0261302903,0.00,0.30,0.24,C,5
0.0317929201,0.00,0.30,0.25,C,5
0.0381621041,0.00,0.30,0.26,C,5
0.0450720730,0.00,0.30,0.27,C,5
0.0524719809,0.00,0.30,0.28,C,5
0.0606042919,0.00,0.30,0.29,C,5
0.0693881881,0.00,0.30,0.30,C,5
0.0789644839,0.00,0.30,0.31,C,5
0.0889632285,0.00,0.30,0.32,C,1
0.0988019921,0.00,0.30,0.33,C,5
0.1088007268,0.00,0.30,0.34,C,1
0.1187994699,0.00,0.30,0.35,C,1
0.1286615661,0.00,0.30,0.36,C,5
0.1384303368,0.00,0.30,0.37,C,5
0.1476633357,0.00,0.30,0.38,C,5
0.1565747124,0.00,0.30,0.39,C,5
0.1648586643,0.00,0.30,0.40,C,5
0.1727235108,0.00,0.30,0.41,C,5
0.1805158665,0.00,0.30,0.42,C,5
0.1881065716,0.00,0.30,0.43,C,5
0.1948790558,0.00,0.30,0.44,C,5
0.2016790342,0.00,0.30,0.45,C,5
0.2080582201,0.00,0.30,0.46,C,5
0.2138749803,0.00,0.30,0.47,C,5
0.2195359371,0.00,0.30,0.48,C,5
0.2248535986,0.00,0.30,0.49,C,5
0.2294280232,0.00,0.30,0.50,C,5
0.2340916056,0.00,0.30,0.51,C,5
0.2383952322,0.00,0.30,0.52,C,5
0.2423547312,0.00,0.30,0.53,C,5
0.2461500897,0.00,0.30,0.54,C,5
0.2496846508,0.00,0.30,0.55,C,5
0.2532342076,0.00,0.30,0.56,C,5
0.2564454690,0.00,0.30,0.57,C,5
0.2598283834,0.00,0.30,0.58,C,5
0.2628788257,0.00,0.30,0.59,C,5
0.2659334421,0.00,0.30,0.60,C,5
0.2688564104,0.00,0.30,0.61,C,5
0.2715885646,0.00,0.30,0.62,C,5
0.2742090712,0.00,0.30,0.63,C,5
0.2767570840,0.00,0.30,0.64,C,5
0.2793059276,0.00,0.30,0.65,C,5
0.2817856209,0.00,0.30,0.66,C,5
0.2841386568,0.00,0.30,0.67,C,5
0.2863600417,0.00,0.30,0.68,C,5
0.2886305903,0.00,0.30,0.69,C,5
0.2909602918,0.00,0.30,0.70,C,5
0.2930816881,0.00,0.30,0.71,C,5
0.2951539301,0.00,0.30,0.72,C,5
0.2971036848,0.00,0.30,0.73,C,5
0.2991334268,0.00,0.30,0.74,C,5
0.3010256936,0.00,0.30,0.75,C,5
0.3029954445,0.00,0.30,0.76,C,5
0.3048877017,0.00,0.30,0.77,C,5
0.3067666287,0.00,0.30,0.79,C,5
0.3085489055,0.00,0.30,0.80,C,5
0.3103220146,0.00,0.30,0.81,C,5
0.3120392975,0.00,0.30,0.82,C,5
0.3138032451,0.00,0.30,0.83,C,5
0.3155063620,0.00,0.30,0.84,C,5
0.3171836462,0.00,0.30,0.85,C,5
0.3188692667,0.00,0.30,0.86,C,5
0.3204324033,0.00,0.30,0.87,C,5
0.3219672063,0.00,0.30,0.88,C,5
0.3235136776,0.00,0.30,0.89,C,5
0.3250959772,0.00,0.30,0.90,C,5
0.3265149675,0.00,0.30,0.91,C,5
0.3279689492,0.00,0.30,0.92,C,5
0.3293521073,0.00,0.30,0.93,C,5
0.3307819250,0.00,0.30,0.94,C,5
0.3321184241,0.00,0.30,0.95,C,5
0.3335199109,0.00,0.30,0.96,C,5
0.3348830746,0.00,0.30,0.97,C,5
0.3362162429,0.00,0.30,0.98,C,5
0.3374910814,0.00,0.30,0.99,C,5
0.3388209158,0.00,0.30,1.00,C,5
0.3400840928,0.00,0.30,1.01,C,5
0.3414097597,0.00,0.30,1.02,C,5
0.3425779465,0.00,0.30,1.03,C,5
0.3437378014,0.00,0.30,1.04,C,5
0.3449668132,0.00,0.30,1.05,C,5
0.3460583430,0.00,0.30,1.06,C,5
0.3472706902,0.00,0.30,1.07,C,5
0.3483997131,0.00,0.30,1.08,C,5
0.3495320693,0.00,0.30,1.09,C,5
0.3505994339,0.00,0.30,1.10,C,5
0.3516368028,0.00,0.30,1.11,C,5
0.3526300119,0.00,0.30,1.12,C,5
0.3536307170,0.00,0.30,1.13,C,5
0.3546072601,0.00,0.30,1.14,C,5
0.3555796421,0.00,0.30,1.15,C,5
0.3565120297,0.00,0.30,1.16,C,5
0.3574485784,0.00,0.30,1.17,C,5
0.3584101206,0.00,0.30,1.18,C,5
0.3593008420,0.00,0.30,1.19,C,5
0.3600157503,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.06,R,1
0.0000000000,0.00,0.00,1.04,R,1
0.0000000000,0.00,0.00,1.02,R,1
0.0000000000,0.00,0.00,1.00,R,129
0.0000019154,0.00,0.30,0.96,D,0
0.0000152477,0.00,0.30,0.94,D,5
0.0000335822,0.00,0.30,0.92,D,5
0.0000560794,0.00,0.30,0.91,D,5
0.0000819123,0.00,0.30,0.90,D,5
0.0001102423,0.00,0.30,0.88,D,5
0.0001410711,0.00,0.30,0.87,D,5
0.0001735667,0.00,0.30,0.86,D,5
0.0002077287,0.00,0.30,0.85,D,5
0.0002435578,0.00,0.30,0.83,D,5
0.0002810528,0.00,0.30,0.82,D,5
0.0003202138,0.00,0.30,0.81,D,5
0.0003602096,0.00,0.30,0.80,D,5
0.0004027047,0.00,0.30,0.78,D,5
0.0004468652,0.00,0.30,0.77,D,5
0.0004918602,0.00,0.30,0.76,D,5
0.0005393537,0.00,0.30,0.75,D,5
0.0005876806,0.00,0.30,0.74,D,5
0.0006368416,0.00,0.30,0.73,D,5
0.0006901687,0.00,0.30,0.71,D,5
0.0007451606,0.00,0.30,0.70,D,5
0.0008018207,0.00,0.30,0.69,D,5
0.0008609796,0.00,0.30,0.68,D,5
0.0009226393,0.00,0.30,0.67,D,5
0.0009859640,0.00,0.30,0.66,D,5
0.0010526229,0.00,0.30,0.65,D,5
0.0011201155,0.00,0.30,0.64,D,5
0.0011909403,0.00,0.30,0.62,D,5
