Today''s Date,3/6/2020,Date of Test:,2/28/2020,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV22274-2a.034,Procedure,MV22274-2.000,,SCap,1,C Rate
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time
"2,050",0,3,80,0.401077778,1.20E-01,0,0.3,0.03,D,1,3/3/2020 1:29
"2,051",0,3,80,0.409411111,1.23E-01,0,0.3,0.03,D,1,3/3/2020 1:29
"2,052",0,3,80,0.417744444,1.25E-01,0,0.3,0.03,D,1,3/3/2020 1:30
"2,053",0,3,80,0.426077778,1.28E-01,0,0.3,0.03,D,1,3/3/2020 1:30
"2,054",0,3,80,0.434411111,1.30E-01,0,0.3,0.03,D,1,3/3/2020 1:31
"2,055",0,3,80,0.442744444,1.33E-01,0,0.3,0.03,D,1,3/3/2020 1:31
"2,056",0,3,80,0.451077778,1.35E-01,0,0.3,0.03,D,1,3/3/2020 1:32
"2,057",0,3,80,0.459411111,1.38E-01,0,0.3,0.03,D,1,3/3/2020 1:32
"2,058",0,3,80,0.467744444,1.40E-01,0,0.3,0.03,D,1,3/3/2020 1:33
"2,059",0,3,80,0.476077778,1.43E-01,0,0.3,0.03,D,1,3/3/2020 1:33
"2,060",0,3,80,0.484411111,1.45E-01,0,0.3,0.03,D,1,3/3/2020 1:34
"2,061",0,3,80,0.492744444,1.48E-01,0,0.3,0.03,D,1,3/3/2020 1:34
"2,062",0,3,80,0.501077778,1.50E-01,0,0.3,0.03,D,1,3/3/2020 1:35
"2,063",0,3,80,0.509411111,1.53E-01,0,0.3,0.03,D,1,3/3/2020 1:35
"2,064",0,3,80,0.517744444,1.55E-01,0,0.3,0.03,D,1,3/3/2020 1:36
"2,065",0,3,80,0.526077778,1.58E-01,0,0.3,0.03,D,1,3/3/2020 1:36
"2,066",0,3,80,0.534411111,1.60E-01,0,0.3,0.03,D,1,3/3/2020 1:37
"2,067",0,3,80,0.542744444,1.63E-01,0,0.3,0.03,D,1,3/3/2020 1:37
"2,068",0,3,80,0.551077778,1.65E-01,0,0.3,0.03,D,1,3/3/2020 1:38
"2,069",0,3,80,0.559411111,1.68E-01,0,0.3,0.03,D,1,3/3/2020 1:38
"2,070",0,3,80,0.567744444,1.70E-01,0,0.3,0.03,D,1,3/3/2020 1:39
"2,071",0,3,80,0.576077778,1.73E-01,0,0.3,0.03,D,1,3/3/2020 1:39
"2,072",0,3,80,0.584411111,1.75E-01,0,0.3,0.03,D,1,3/3/2020 1:40
"2,073",0,3,80,0.592744444,1.78E-01,0,0.3,0.03,D,1,3/3/2020 1:40
"2,074",0,3,80,0.601077778,1.80E-01,0,0.3,0.03,D,1,3/3/2020 1:41
"2,075",0,3,80,0.609411111,1.83E-01,0,0.3,0.03,D,1,3/3/2020 1:41
"2,076",0,3,80,0.617744444,1.85E-01,0,0.3,0.03,D,1,3/3/2020 1:42
"2,077",0,3,80,0.626077778,1.88E-01,0,0.3,0.03,D,1,3/3/2020 1:42
"2,078",0,3,80,0.634411111,1.90E-01,0,0.3,0.03,D,1,3/3/2020 1:43
"2,079",0,3,80,0.642744444,1.93E-01,0,0.3,0.03,D,1,3/3/2020 1:43
"2,080",0,3,80,0.651077778,1.95E-01,0,0.3,0.03,D,1,3/3/2020 1:44
"2,081",0,3,80,0.659411111,1.98E-01,0,0.3,0.03,D,1,3/3/2020 1:44
"2,082",0,3,80,0.667744444,2.00E-01,0,0.3,0.03,D,1,3/3/2020 1:45
"2,083",0,3,80,0.676077778,2.03E-01,0,0.3,0.03,D,1,3/3/2020 1:45
"2,084",0,3,80,0.684411111,2.05E-01,0,0.3,0.03,D,1,3/3/2020 1:46
"2,085",0,3,80,0.692744444,2.08E-01,0,0.3,0.03,D,1,3/3/2020 1:46
"2,086",0,3,80,0.701077778,2.10E-01,0,0.3,0.03,D,1,3/3/2020 1:47
"2,087",0,3,80,0.709411111,2.13E-01,0,0.3,0.03,D,1,3/3/2020 1:47
"2,088",0,3,80,0.717744444,2.15E-01,0,0.3,0.03,D,1,3/3/2020 1:48
"2,089",0,3,80,0.726077778,2.18E-01,0,0.3,0.03,D,1,3/3/2020 1:48
"2,090",0,3,80,0.734411111,2.20E-01,0,0.3,0.03,D,1,3/3/2020 1:49
"2,091",0,3,80,0.742744444,2.23E-01,0,0.3,0.03,D,1,3/3/2020 1:49
"2,092",0,3,80,0.751077778,2.25E-01,0,0.3,0.03,D,1,3/3/2020 1:50
"2,093",0,3,80,0.759411111,2.28E-01,0,0.3,0.03,D,1,3/3/2020 1:50
"2,094",0,3,80,0.767744444,2.30E-01,0,0.3,0.03,D,1,3/3/2020 1:51
"2,095",0,3,80,0.776077778,2.33E-01,0,0.3,0.03,D,1,3/3/2020 1:51
"2,096",0,3,80,0.784411111,2.35E-01,0,0.3,0.03,D,1,3/3/2020 1:52
"2,097",0,3,80,0.792744444,2.38E-01,0,0.3,0.03,D,1,3/3/2020 1:52
"2,098",0,3,80,0.801077778,2.40E-01,0,0.3,0.03,D,1,3/3/2020 1:53
"2,099",0,3,80,0.809411111,2.43E-01,0,0.3,0.03,D,1,3/3/2020 1:53
"2,100",0,3,80,0.817744444,2.45E-01,0,0.3,0.03,D,1,3/3/2020 1:54
"2,101",0,3,80,0.826077778,2.48E-01,0,0.3,0.03,D,1,3/3/2020 1:54
"2,102",0,3,80,0.834411111,2.50E-01,0,0.3,0.03,D,1,3/3/2020 1:55
"2,103",0,3,80,0.842744444,2.53E-01,0,0.3,0.03,D,1,3/3/2020 1:55
"2,104",0,3,80,0.851077778,2.55E-01,0,0.3,0.03,D,1,3/3/2020 1:56
"2,105",0,3,80,0.859411111,2.58E-01,0,0.3,0.03,D,1,3/3/2020 1:56
"2,106",0,3,80,0.867744444,2.60E-01,0,0.3,0.03,D,1,3/3/2020 1:57
"2,107",0,3,80,0.876077778,2.63E-01,0,0.3,0.03,D,1,3/3/2020 1:57
"2,108",0,3,80,0.884411111,2.65E-01,0,0.3,0.03,D,1,3/3/2020 1:58
"2,109",0,3,80,0.892744444,2.68E-01,0,0.3,0.03,D,1,3/3/2020 1:58
"2,110",0,3,80,0.901077778,2.70E-01,0,0.3,0.03,D,1,3/3/2020 1:59
"2,111",0,3,80,0.909411111,2.73E-01,0,0.3,0.03,D,1,3/3/2020 1:59
"2,112",0,3,80,0.917744444,2.75E-01,0,0.3,0.03,D,1,3/3/2020 2:00
"2,113",0,3,80,0.926077778,2.78E-01,0,0.3,0.03,D,1,3/3/2020 2:00
"2,114",0,3,80,0.934411111,2.80E-01,0,0.3,0.03,D,1,3/3/2020 2:01
"2,115",0,3,80,0.942744444,2.83E-01,0,0.3,0.03,D,1,3/3/2020 2:01
"2,116",0,3,80,0.951077778,2.85E-01,0,0.3,0.03,D,1,3/3/2020 2:02
"2,117",0,3,80,0.959411111,2.88E-01,0,0.3,0.03,D,1,3/3/2020 2:02
"2,118",0,3,80,0.967744444,2.90E-01,0,0.3,0.03,D,1,3/3/2020 2:03
"2,119",0,3,80,0.976077778,2.93E-01,0,0.3,0.03,D,1,3/3/2020 2:03
"2,120",0,3,80,0.984411111,2.95E-01,0,0.3,0.03,D,1,3/3/2020 2:04
"2,121",0,3,80,0.992744444,2.98E-01,0,0.3,0.03,D,1,3/3/2020 2:04
"2,122",0,3,80,1.001077778,3.00E-01,0,0.3,0.03,D,1,3/3/2020 2:05
"2,123",0,3,80,1.009411111,3.03E-01,0,0.3,0.03,D,1,3/3/2020 2:05
"2,124",0,3,80,1.017744444,3.05E-01,0,0.3,0.03,D,1,3/3/2020 2:06
"2,125",0,3,80,1.026077778,3.08E-01,0,0.3,0.03,D,1,3/3/2020 2:06
"2,126",0,3,80,1.034411111,3.10E-01,0,0.3,0.03,D,1,3/3/2020 2:07
"2,127",0,3,80,1.042744444,3.13E-01,0,0.3,0.03,D,1,3/3/2020 2:07
"2,128",0,3,80,1.051077778,3.15E-01,0,0.3,0.03,D,1,3/3/2020 2:08
"2,129",0,3,80,1.059411111,3.18E-01,0,0.3,0.03,D,1,3/3/2020 2:08
"2,130",0,3,80,1.067744444,3.20E-01,0,0.3,0.03,D,1,3/3/2020 2:09
"2,131",0,3,80,1.076077778,3.23E-01,0,0.3,0.03,D,1,3/3/2020 2:09
"2,132",0,3,80,1.084411111,3.25E-01,0,0.3,0.03,D,1,3/3/2020 2:10
"2,133",0,3,80,1.092744444,3.28E-01,0,0.3,0.03,D,1,3/3/2020 2:10
"2,134",0,3,80,1.101077778,3.30E-01,0,0.3,0.03,D,1,3/3/2020 2:11
"2,135",0,3,80,1.108333333,3.32E-01,0,0.3,0.03,D,129,3/3/2020 2:11
"2,136",0,4,80,0.000002778,0.00E+00,0,0,0.06,R,0,3/3/2020 2:11
"2,137",0,4,80,0.001069444,0.00E+00,0,0,0.07,R,5,3/3/2020 2:11
"2,138",0,4,80,0.006319444,0.00E+00,0,0,0.08,R,5,3/3/2020 2:11
"2,139",0,4,80,0.019388889,0.00E+00,0,0,0.09,R,5,3/3/2020 2:12
"2,140",0,4,80,0.048486111,0.00E+00,0,0,0.1,R,5,3/3/2020 2:14
"2,141",0,4,80,0.108652778,0.00E+00,0,0,0.11,R,5,3/3/2020 2:18
"2,142",0,4,80,0.191986111,0.00E+00,0,0,0.11,R,1,3/3/2020 2:23
"2,143",0,4,81,0.275319444,0.00E+00,0,0,0.12,R,1,3/3/2020 2:28
"2,144",0,4,81,0.358652778,0.00E+00,0,0,0.12,R,1,3/3/2020 2:33
"2,145",0,4,81,0.441986111,0.00E+00,0,0,0.13,R,1,3/3/2020 2:38
"2,146",0,4,81,0.525319444,0.00E+00,0,0,0.13,R,1,3/3/2020 2:43
"2,147",0,4,81,0.608652778,0.00E+00,0,0,0.13,R,1,3/3/2020 2:48
"2,148",0,4,81,0.691986111,0.00E+00,0,0,0.13,R,1,3/3/2020 2:53
"2,149",0,4,81,0.775319444,0.00E+00,0,0,0.13,R,1,3/3/2020 2:58
"2,150",0,4,81,0.858652778,0.00E+00,0,0,0.14,R,1,3/3/2020 3:03
"2,151",0,4,81,0.941986111,0.00E+00,0,0,0.14,R,1,3/3/2020 3:08
"2,152",0,4,81,1.025319444,0.00E+00,0,0,0.14,R,1,3/3/2020 3:13
"2,153",0,4,81,1.108652778,0.00E+00,0,0,0.14,R,1,3/3/2020 3:18
"2,154",0,4,81,1.191986111,0.00E+00,0,0,0.14,R,1,3/3/2020 3:23
"2,155",0,4,82,1.275319444,0.00E+00,0,0,0.14,R,1,3/3/2020 3:28
"2,156",0,4,82,1.358652778,0.00E+00,0,0,0.14,R,1,3/3/2020 3:33
"2,157",0,4,82,1.441986111,0.00E+00,0,0,0.15,R,1,3/3/2020 3:38
"2,158",0,4,82,1.525319444,0.00E+00,0,0,0.15,R,1,3/3/2020 3:43
"2,159",0,4,82,1.608652778,0.00E+00,0,0,0.15,R,1,3/3/2020 3:48
"2,160",0,4,82,1.691986111,0.00E+00,0,0,0.15,R,1,3/3/2020 3:53
"2,161",0,4,82,1.775319444,0.00E+00,0,0,0.15,R,1,3/3/2020 3:58
"2,162",0,4,82,1.858652778,0.00E+00,0,0,0.15,R,1,3/3/2020 4:03
"2,163",0,4,82,1.941986111,0.00E+00,0,0,0.15,R,1,3/3/2020 4:08
"2,164",0,4,82,2.025319444,0.00E+00,0,0,0.15,R,1,3/3/2020 4:13
"2,165",0,4,82,2.108652778,0.00E+00,0,0,0.15,R,1,3/3/2020 4:18
"2,166",0,4,82,2.191986111,0.00E+00,0,0,0.15,R,1,3/3/2020 4:23
"2,167",0,4,83,2.275319444,0.00E+00,0,0,0.15,R,1,3/3/2020 4:28
"2,168",0,4,83,2.358652778,0.00E+00,0,0,0.15,R,1,3/3/2020 4:33
"2,169",0,4,83,2.441986111,0.00E+00,0,0,0.16,R,1,3/3/2020 4:38
"2,170",0,4,83,2.525319444,0.00E+00,0,0,0.16,R,1,3/3/2020 4:43
"2,171",0,4,83,2.608652778,0.00E+00,0,0,0.16,R,1,3/3/2020 4:48
"2,172",0,4,83,2.691986111,0.00E+00,0,0,0.16,R,1,3/3/2020 4:53
"2,173",0,4,83,2.775319444,0.00E+00,0,0,0.16,R,1,3/3/2020 4:58
"2,174",0,4,83,2.858652778,0.00E+00,0,0,0.16,R,1,3/3/2020 5:03
"2,175",0,4,83,2.941986111,0.00E+00,0,0,0.16,R,1,3/3/2020 5:08
"2,176",0,4,83,3.025319444,0.00E+00,0,0,0.16,R,1,3/3/2020 5:13
"2,177",0,4,83,3.108652778,0.00E+00,0,0,0.16,R,1,3/3/2020 5:18
"2,178",0,4,83,3.191986111,0.00E+00,0,0,0.16,R,1,3/3/2020 5:23
"2,179",0,4,84,3.275319444,0.00E+00,0,0,0.16,R,1,3/3/2020 5:28
"2,180",0,4,84,3.358652778,0.00E+00,0,0,0.16,R,1,3/3/2020 5:33
"2,181",0,4,84,3.441986111,0.00E+00,0,0,0.16,R,1,3/3/2020 5:38
"2,182",0,4,84,3.525319444,0.00E+00,0,0,0.16,R,1,3/3/2020 5:43
"2,183",0,4,84,3.608652778,0.00E+00,0,0,0.16,R,1,3/3/2020 5:48
"2,184",0,4,84,3.691986111,0.00E+00,0,0,0.16,R,1,3/3/2020 5:53
"2,185",0,4,84,3.775319444,0.00E+00,0,0,0.16,R,1,3/3/2020 5:58
"2,186",0,4,84,3.858652778,0.00E+00,0,0,0.16,R,1,3/3/2020 6:03
"2,187",0,4,84,3.941986111,0.00E+00,0,0,0.16,R,1,3/3/2020 6:08
"2,188",0,4,84,4.025319444,0.00E+00,0,0,0.17,R,1,3/3/2020 6:13
"2,189",0,4,84,4.108652778,0.00E+00,0,0,0.17,R,1,3/3/2020 6:18
"2,190",0,4,84,4.191986111,0.00E+00,0,0,0.17,R,1,3/3/2020 6:23
"2,191",0,4,85,4.275319444,0.00E+00,0,0,0.17,R,1,3/3/2020 6:28
"2,192",0,4,85,4.358652778,0.00E+00,0,0,0.17,R,1,3/3/2020 6:33
"2,193",0,4,85,4.441986111,0.00E+00,0,0,0.17,R,1,3/3/2020 6:38
"2,194",0,4,85,4.525319444,0.00E+00,0,0,0.17,R,1,3/3/2020 6:43
"2,195",0,4,85,4.608652778,0.00E+00,0,0,0.17,R,1,3/3/2020 6:48
"2,196",0,4,85,4.691986111,0.00E+00,0,0,0.17,R,1,3/3/2020 6:53
"2,197",0,4,85,4.775319444,0.00E+00,0,0,0.17,R,1,3/3/2020 6:58
"2,198",0,4,85,4.858652778,0.00E+00,0,0,0.17,R,1,3/3/2020 7:03
"2,199",0,4,85,4.941986111,0.00E+00,0,0,0.17,R,1,3/3/2020 7:08
"2,200",0,4,85,5.025319444,0.00E+00,0,0,0.17,R,1,3/3/2020 7:13
"2,201",0,4,85,5.108652778,0.00E+00,0,0,0.17,R,1,3/3/2020 7:18
"2,202",0,4,85,5.191986111,0.00E+00,0,0,0.17,R,1,3/3/2020 7:23
"2,203",0,4,86,5.275319444,0.00E+00,0,0,0.17,R,1,3/3/2020 7:28
"2,204",0,4,86,5.358652778,0.00E+00,0,0,0.17,R,1,3/3/2020 7:33
"2,205",0,4,86,5.441986111,0.00E+00,0,0,0.17,R,1,3/3/2020 7:38
"2,206",0,4,86,5.525319444,0.00E+00,0,0,0.17,R,1,3/3/2020 7:43
"2,207",0,4,86,5.608652778,0.00E+00,0,0,0.17,R,1,3/3/2020 7:48
"2,208",0,4,86,5.691986111,0.00E+00,0,0,0.17,R,1,3/3/2020 7:53
"2,209",0,4,86,5.775319444,0.00E+00,0,0,0.17,R,1,3/3/2020 7:58
"2,210",0,4,86,5.858652778,0.00E+00,0,0,0.17,R,1,3/3/2020 8:03
"2,211",0,4,86,5.941986111,0.00E+00,0,0,0.17,R,1,3/3/2020 8:08
"2,212",0,4,86,6.025319444,0.00E+00,0,0,0.17,R,1,3/3/2020 8:13
"2,213",0,4,86,6.108652778,0.00E+00,0,0,0.17,R,1,3/3/2020 8:18
"2,214",0,4,86,6.191986111,0.00E+00,0,0,0.17,R,1,3/3/2020 8:23
"2,215",0,4,87,6.275319444,0.00E+00,0,0,0.17,R,1,3/3/2020 8:28
"2,216",0,4,87,6.358652778,0.00E+00,0,0,0.17,R,1,3/3/2020 8:33
"2,217",0,4,87,6.441986111,0.00E+00,0,0,0.17,R,1,3/3/2020 8:38
"2,218",0,4,87,6.525319444,0.00E+00,0,0,0.18,R,1,3/3/2020 8:43
"2,219",0,4,87,6.608652778,0.00E+00,0,0,0.18,R,1,3/3/2020 8:48
"2,220",0,4,87,6.691986111,0.00E+00,0,0,0.18,R,1,3/3/2020 8:53
"2,221",0,4,87,6.775319444,0.00E+00,0,0,0.18,R,1,3/3/2020 8:58
"2,222",0,4,87,6.858652778,0.00E+00,0,0,0.18,R,1,3/3/2020 9:03
"2,223",0,4,87,6.941986111,0.00E+00,0,0,0.18,R,1,3/3/2020 9:08
"2,224",0,4,87,7.025319444,0.00E+00,0,0,0.18,R,1,3/3/2020 9:13
"2,225",0,4,87,7.108652778,0.00E+00,0,0,0.18,R,1,3/3/2020 9:18
"2,226",0,4,87,7.191986111,0.00E+00,0,0,0.18,R,1,3/3/2020 9:23
"2,227",0,4,88,7.275319444,0.00E+00,0,0,0.18,R,1,3/3/2020 9:28
"2,228",0,4,88,7.358652778,0.00E+00,0,0,0.18,R,1,3/3/2020 9:33
"2,229",0,4,88,7.441986111,0.00E+00,0,0,0.18,R,1,3/3/2020 9:38
"2,230",0,4,88,7.525319444,0.00E+00,0,0,0.18,R,1,3/3/2020 9:43
"2,231",0,4,88,7.608652778,0.00E+00,0,0,0.18,R,1,3/3/2020 9:48
"2,232",0,4,88,7.691986111,0.00E+00,0,0,0.18,R,1,3/3/2020 9:53
"2,233",0,4,88,7.775319444,0.00E+00,0,0,0.18,R,1,3/3/2020 9:58
"2,234",0,4,88,7.858652778,0.00E+00,0,0,0.18,R,1,3/3/2020 10:03
"2,235",0,4,88,7.941986111,0.00E+00,0,0,0.18,R,1,3/3/2020 10:08
"2,236",0,4,88,8.025319444,0.00E+00,0,0,0.18,R,1,3/3/2020 10:13
"2,237",0,4,88,8.108652778,0.00E+00,0,0,0.18,R,1,3/3/2020 10:18
"2,238",0,4,88,8.191986111,0.00E+00,0,0,0.18,R,1,3/3/2020 10:23
"2,239",0,4,89,8.275319444,0.00E+00,0,0,0.18,R,1,3/3/2020 10:28
"2,240",0,4,89,8.358652778,0.00E+00,0,0,0.18,R,1,3/3/2020 10:33
"2,241",0,4,89,8.441986111,0.00E+00,0,0,0.18,R,1,3/3/2020 10:38
"2,242",0,4,89,8.525319444,0.00E+00,0,0,0.18,R,1,3/3/2020 10:43
"2,243",0,4,89,8.608652778,0.00E+00,0,0,0.18,R,1,3/3/2020 10:48
"2,244",0,4,89,8.691986111,0.00E+00,0,0,0.18,R,1,3/3/2020 10:53
"2,245",0,4,89,8.775319444,0.00E+00,0,0,0.18,R,1,3/3/2020 10:58
"2,246",0,4,89,8.858652778,0.00E+00,0,0,0.18,R,1,3/3/2020 11:03
"2,247",0,4,89,8.941986111,0.00E+00,0,0,0.18,R,1,3/3/2020 11:08
"2,248",0,4,89,9.025319444,0.00E+00,0,0,0.18,R,1,3/3/2020 11:13
"2,249",0,4,89,9.108652778,0.00E+00,0,0,0.18,R,1,3/3/2020 11:18
"2,250",0,4,89,9.191986111,0.00E+00,0,0,0.18,R,1,3/3/2020 11:23
"2,251",0,4,90,9.275319444,0.00E+00,0,0,0.18,R,1,3/3/2020 11:28
"2,252",0,4,90,9.358652778,0.00E+00,0,0,0.18,R,1,3/3/2020 11:33
"2,253",0,4,90,9.441986111,0.00E+00,0,0,0.18,R,1,3/3/2020 11:38
"2,254",0,4,90,9.525319444,0.00E+00,0,0,0.18,R,1,3/3/2020 11:43
"2,255",0,4,90,9.608652778,0.00E+00,0,0,0.18,R,1,3/3/2020 11:48
"2,256",0,4,90,9.691986111,0.00E+00,0,0,0.18,R,1,3/3/2020 11:53
"2,257",0,4,90,9.775319444,0.00E+00,0,0,0.18,R,1,3/3/2020 11:58
"2,258",0,4,90,9.858652778,0.00E+00,0,0,0.18,R,1,3/3/2020 12:03
"2,259",0,4,90,9.941986111,0.00E+00,0,0,0.18,R,1,3/3/2020 12:08
"2,260",0,4,90,10.02531944,0.00E+00,0,0,0.18,R,1,3/3/2020 12:13
"2,261",0,4,90,10.10865278,0.00E+00,0,0,0.18,R,1,3/3/2020 12:18
"2,262",0,4,90,10.19198611,0.00E+00,0,0,0.18,R,1,3/3/2020 12:23
"2,263",0,4,91,10.27531944,0.00E+00,0,0,0.19,R,1,3/3/2020 12:28
"2,264",0,4,91,10.35865278,0.00E+00,0,0,0.19,R,1,3/3/2020 12:33
"2,265",0,4,91,10.44198611,0.00E+00,0,0,0.19,R,1,3/3/2020 12:38
"2,266",0,4,91,10.52531944,0.00E+00,0,0,0.19,R,1,3/3/2020 12:43
"2,267",0,4,91,10.60865278,0.00E+00,0,0,0.19,R,1,3/3/2020 12:48
"2,268",0,4,91,10.69198611,0.00E+00,0,0,0.19,R,1,3/3/2020 12:53
"2,269",0,4,91,10.77531944,0.00E+00,0,0,0.19,R,1,3/3/2020 12:58
"2,270",0,4,91,10.85865278,0.00E+00,0,0,0.19,R,1,3/3/2020 13:03
"2,271",0,4,91,10.94198611,0.00E+00,0,0,0.19,R,1,3/3/2020 13:08
"2,272",0,4,91,11.02531944,0.00E+00,0,0,0.19,R,1,3/3/2020 13:13
"2,273",0,4,91,11.10865278,0.00E+00,0,0,0.19,R,1,3/3/2020 13:18
"2,274",0,4,91,11.19198611,0.00E+00,0,0,0.19,R,1,3/3/2020 13:23
"2,275",0,4,92,11.27531944,0.00E+00,0,0,0.19,R,1,3/3/2020 13:28
"2,276",0,4,92,11.35865278,0.00E+00,0,0,0.19,R,1,3/3/2020 13:33
"2,277",0,4,92,11.44198611,0.00E+00,0,0,0.19,R,1,3/3/2020 13:38
"2,278",0,4,92,11.52531944,0.00E+00,0,0,0.19,R,1,3/3/2020 13:43
"2,279",0,4,92,11.60865278,0.00E+00,0,0,0.19,R,1,3/3/2020 13:48
"2,280",0,4,92,11.69198611,0.00E+00,0,0,0.19,R,1,3/3/2020 13:53
"2,281",0,4,92,11.77531944,0.00E+00,0,0,0.19,R,1,3/3/2020 13:58
"2,282",0,4,92,11.85865278,0.00E+00,0,0,0.19,R,1,3/3/2020 14:03
"2,283",0,4,92,11.94198611,0.00E+00,0,0,0.19,R,1,3/3/2020 14:08
"2,284",0,4,92,12,0.00E+00,0,0,0.19,R,129,3/3/2020 14:11
"2,285",0,3,92,0.000008333,9.82E-07,0,0.3,0.15,D,0,3/3/2020 14:11
"2,286",0,3,92,0.000555556,1.65E-04,0,0.3,0.14,D,5,3/3/2020 14:11
"2,287",0,3,92,0.002697222,8.08E-04,0,0.3,0.13,D,5,3/3/2020 14:11
"2,288",0,3,92,0.005541667,1.66E-03,0,0.3,0.12,D,5,3/3/2020 14:11
"2,289",0,3,92,0.00895,2.68E-03,0,0.3,0.11,D,5,3/3/2020 14:12
"2,290",0,3,92,0.012775,3.83E-03,0,0.3,0.1,D,5,3/3/2020 14:12
"2,291",0,3,92,0.017080556,5.12E-03,0,0.3,0.09,D,5,3/3/2020 14:12
"2,292",0,3,92,0.022369444,6.71E-03,0,0.3,0.08,D,5,3/3/2020 14:12
"2,293",0,3,92,0.028755556,8.62E-03,0,0.3,0.07,D,5,3/3/2020 14:13
"2,294",0,3,92,0.036947222,1.11E-02,0,0.3,0.06,D,5,3/3/2020 14:13
"2,295",0,3,92,0.045280556,1.36E-02,0,0.3,0.05,D,1,3/3/2020 14:14
"2,296",0,3,92,0.053613889,1.61E-02,0,0.3,0.05,D,1,3/3/2020 14:14
"2,297",0,3,92,0.061947222,1.86E-02,0,0.3,0.04,D,1,3/3/2020 14:15
"2,298",0,3,92,0.070280556,2.11E-02,0,0.3,0.04,D,1,3/3/2020 14:15
"2,299",0,3,92,0.078613889,2.36E-02,0,0.3,0.04,D,1,3/3/2020 14:16
"2,300",0,3,92,0.086947222,2.61E-02,0,0.3,0.04,D,1,3/3/2020 14:16
"2,301",0,3,92,0.095280556,2.86E-02,0,0.3,0.03,D,1,3/3/2020 14:17
"2,302",0,3,92,0.103613889,3.11E-02,0,0.3,0.03,D,1,3/3/2020 14:17
"2,303",0,3,92,0.111947222,3.36E-02,0,0.3,0.03,D,1,3/3/2020 14:18
"2,304",0,3,92,0.120280556,3.61E-02,0,0.3,0.03,D,1,3/3/2020 14:18
"2,305",0,3,92,0.128613889,3.86E-02,0,0.3,0.03,D,1,3/3/2020 14:19
"2,306",0,3,92,0.136947222,4.11E-02,0,0.3,0.03,D,1,3/3/2020 14:19
"2,307",0,3,92,0.145280556,4.36E-02,0,0.3,0.03,D,1,3/3/2020 14:20
"2,308",0,3,92,0.153613889,4.61E-02,0,0.3,0.02,D,1,3/3/2020 14:20
"2,309",0,3,92,0.161947222,4.86E-02,0,0.3,0.02,D,1,3/3/2020 14:21
"2,310",0,3,92,0.170280556,5.11E-02,0,0.3,0.02,D,1,3/3/2020 14:21
"2,311",0,3,92,0.178613889,5.36E-02,0,0.3,0.02,D,1,3/3/2020 14:22
"2,312",0,3,92,0.186947222,5.61E-02,0,0.3,0.02,D,1,3/3/2020 14:22
"2,313",0,3,92,0.195280556,5.86E-02,0,0.3,0.02,D,1,3/3/2020 14:23
"2,314",0,3,92,0.203613889,6.11E-02,0,0.3,0.02,D,1,3/3/2020 14:23
"2,315",0,3,92,0.211947222,6.36E-02,0,0.3,0.02,D,1,3/3/2020 14:24
"2,316",0,3,92,0.220280556,6.61E-02,0,0.3,0.02,D,1,3/3/2020 14:24
"2,317",0,3,92,0.228613889,6.86E-02,0,0.3,0.02,D,1,3/3/2020 14:25
"2,318",0,3,92,0.236947222,7.11E-02,0,0.3,0.02,D,1,3/3/2020 14:25
"2,319",0,3,93,0.245280556,7.36E-02,0,0.3,0.02,D,1,3/3/2020 14:26
"2,320",0,3,93,0.253613889,7.61E-02,0,0.3,0.02,D,1,3/3/2020 14:26
"2,321",0,3,93,0.261947222,7.86E-02,0,0.3,0.02,D,1,3/3/2020 14:27
"2,322",0,3,93,0.270280556,8.11E-02,0,0.3,0.02,D,1,3/3/2020 14:27
"2,323",0,3,93,0.278613889,8.36E-02,0,0.3,0.02,D,1,3/3/2020 14:28
"2,324",0,3,93,0.286947222,8.61E-02,0,0.3,0.02,D,1,3/3/2020 14:28
"2,325",0,3,93,0.295280556,8.86E-02,0,0.3,0.02,D,1,3/3/2020 14:29
"2,326",0,3,93,0.303613889,9.11E-02,0,0.3,0.02,D,1,3/3/2020 14:29
"2,327",0,3,93,0.311947222,9.36E-02,0,0.3,0.02,D,1,3/3/2020 14:30
"2,328",0,3,93,0.320280556,9.61E-02,0,0.3,0.02,D,1,3/3/2020 14:30
"2,329",0,3,93,0.328613889,9.86E-02,0,0.3,0.02,D,1,3/3/2020 14:31
"2,330",0,3,93,0.336947222,1.01E-01,0,0.3,0.02,D,1,3/3/2020 14:31
"2,331",0,3,93,0.345280556,1.04E-01,0,0.3,0.02,D,1,3/3/2020 14:32
"2,332",0,3,93,0.353613889,1.06E-01,0,0.3,0.02,D,1,3/3/2020 14:32
"2,333",0,3,93,0.361947222,1.09E-01,0,0.3,0.01,D,1,3/3/2020 14:33
"2,334",0,3,93,0.370280556,1.11E-01,0,0.3,0.02,D,1,3/3/2020 14:33
"2,335",0,3,93,0.378613889,1.14E-01,0,0.3,0.01,D,1,3/3/2020 14:34
"2,336",0,3,93,0.386947222,1.16E-01,0,0.3,0.02,D,1,3/3/2020 14:34
"2,337",0,3,93,0.395280556,1.19E-01,0,0.3,0.02,D,1,3/3/2020 14:35
